代號,名稱,成交,漲跌 價,漲跌 幅,平均 業外 損益 (億),22Q1 業外 損益 (億),22Q2 業外 損益 (億),22Q3 業外 損益 (億),22Q4 業外 損益 (億),23Q1 業外 損益 (億),23Q2 業外 損益 (億),23Q3 業外 損益 (億),23Q4 業外 損益 (億),24Q1 業外 損益 (億),24Q2 業外 損益 (億),24Q3 業外 損益 (億),24Q4 業外 損益 (億),17Q1 業外 損益 (億),17Q2 業外 損益 (億),17Q3 業外 損益 (億),17Q4 業外 損益 (億),18Q1 業外 損益 (億),18Q2 業外 損益 (億),18Q3 業外 損益 (億),18Q4 業外 損益 (億),19Q1 業外 損益 (億),19Q2 業外 損益 (億),19Q3 業外 損益 (億),19Q4 業外 損益 (億),季度,14Q1 業外 損益 (億),14Q2 業外 損益 (億),14Q3 業外 損益 (億),14Q4 業外 損益 (億),15Q1 業外 損益 (億),15Q2 業外 損益 (億),15Q3 業外 損益 (億),15Q4 業外 損益 (億),16Q1 業外 損益 (億),16Q2 業外 損益 (億),16Q3 業外 損益 (億),16Q4 業外 損益 (億)
5538,東明-KY,30.3,-0.4,-1.3,-0.14,,,,,,,,,,,,,0.02,-0.07,-0.25,-0.22,-0.37,-0.12,0.07,-0.13,-0.06,-0.28,-0.14,-0.18,2019Q4,,,,,,,,,,,,
5607,遠雄港,36.7,+0.1,+0.27,-0.15,,,,,,,,,,,,,-0.11,-0.11,0.01,-0.1,-0.09,-0.09,-0.01,-0.34,-0.25,-0.27,-0.17,-0.24,2019Q4,,,,,,,,,,,,
5706,鳳凰,54,-0.4,-0.74,0.11,,,,,,,,,,,,,0.05,0.1,0.19,0.04,0.03,0,0.28,0.04,0.04,0.15,0.32,0.07,2019Q4,,,,,,,,,,,,
5871,中租-KY,111.5,-2,-1.76,2.05,,,,,,,,,,,,,2.98,1.53,1.95,0.5,0.54,4.79,1.63,0.86,2.12,5.34,0.83,1.57,2019Q4,,,,,,,,,,,,
5876,上海商銀,46.9,-0.55,-1.16,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
5880,合庫金,23.9,+0.05,+0.21,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
5906,台南-KY,50.3,-1.7,-3.27,-0.07,,,,,,,,,,,,,0.01,-0.01,0,-0.03,0.01,-0.1,-0.1,-0.04,-0.01,-0.07,-0.05,-0.48,2019Q4,,,,,,,,,,,,
6005,群益證,24.5,-0.65,-2.58,2.62,,,,,,,,,,,,,1.69,2.15,1.94,1.74,2.08,3.11,2.38,4,3.09,3.43,3.01,2.81,2019Q4,,,,,,,,,,,,
6024,群益期,48,+0.25,+0.52,1.09,,,,,,,,,,,,,0.51,1.02,0.97,0.67,0.91,1.11,1.05,1.2,1.61,1.35,1.37,1.35,2019Q4,,,,,,,,,,,,
6108,競國,14.2,+0.1,+0.71,0.32,,,,,,,,,,,,,-0.15,0.44,0.04,-0.47,-0.48,1.62,1.63,0.18,0.18,1.48,0.51,-1.14,2019Q4,,,,,,,,,,,,
6115,鎰勝,50.5,0,0,0.19,,,,,,,,,,,,,-1.44,0.34,0.2,-0.37,-0.41,1.58,0.6,0.36,0.38,0.87,0.65,-0.48,2019Q4,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 業外 損益 (億),,,,,,,,,,,,,17Q1 業外 損益 (億),17Q2 業外 損益 (億),17Q3 業外 損益 (億),17Q4 業外 損益 (億),18Q1 業外 損益 (億),18Q2 業外 損益 (億),18Q3 業外 損益 (億),18Q4 業外 損益 (億),19Q1 業外 損益 (億),19Q2 業外 損益 (億),19Q3 業外 損益 (億),19Q4 業外 損益 (億),2019Q4,,,,,,,,,,,,
6117,迎廣,77.5,+0.7,+0.91,0.57,,,,,,,,,,,,,-0.22,-0.02,0,6.51,-0.07,0.35,0.27,-0.01,-0.01,0.04,0.01,-0.07,2019Q4,,,,,,,,,,,,
6120,達運,10.2,-0.15,-1.45,1.19,,,,,,,,,,,,,0.93,0.42,0.05,0.54,6.4,1.73,1.84,0.68,0.65,0.22,1.14,-0.31,2019Q4,,,,,,,,,,,,
6128,上福,32.2,-0.8,-2.42,-0.01,,,,,,,,,,,,,-0.3,0,-0.06,3.09,-0.8,-1.78,-0.1,0.09,-0.07,0.06,-0.2,-0.04,2019Q4,,,,,,,,,,,,
6133,金橋,13.7,-0.1,-0.72,0.02,,,,,,,,,,,,,-0.21,0.03,-0.01,-0.04,-0.08,0.14,0.07,0.01,0.13,0.11,0.12,-0.04,2019Q4,,,,,,,,,,,,
6136,富爾特,23.4,-0.1,-0.43,0.39,,,,,,,,,,,,,0.81,0.05,1.08,0.4,0.01,0.07,1.13,0.01,0.05,0.1,1,0,2019Q4,,,,,,,,,,,,
6139,亞翔,221,+5,+2.31,0.68,,,,,,,,,,,,,-0.21,1.44,0.38,0.27,-0.01,0.11,-0.03,0.6,0.17,0.36,4.92,0.19,2019Q4,,,,,,,,,,,,
6155,鈞寶,20.7,0,0,0.08,,,,,,,,,,,,,-0.59,0.15,0.2,-0.11,-0.21,0.77,0.2,0.07,0.26,0.27,0.15,-0.2,2019Q4,,,,,,,,,,,,
6164,華興,10.95,-0.1,-0.9,0.03,,,,,,,,,,,,,-0.06,0.11,0.03,0.03,0.04,-0.07,-0.01,0.16,0.14,0.09,-0.05,0,2019Q4,,,,,,,,,,,,
6165,浪凡,52.5,+3.2,+6.49,0.03,,,,,,,,,,,,,-0.02,0.05,0.26,0,-0.01,0.08,0.05,0,0.04,0,0.01,-0.05,2019Q4,,,,,,,,,,,,
6166,凌華,70,-0.4,-0.57,-0.09,,,,,,,,,,,,,-0.7,0.36,0.52,0.12,0.13,-0.11,-0.06,0.16,-0.12,-0.11,-0.15,-1.13,2019Q4,,,,,,,,,,,,
6176,瑞儀,163,-1,-0.61,1.37,,,,,,,,,,,,,-1.64,-2.4,-2.1,-2.03,-4.85,12.2,5.3,2.5,1.01,4.66,6.08,-2.3,2019Q4,,,,,,,,,,,,
6177,達麗,45.45,-0.8,-1.73,-0.25,,,,,,,,,,,,,-0.19,-0.21,-0.1,-0.1,-0.23,-0.02,-0.22,-0.35,-0.43,-0.35,-0.75,-0.08,2019Q4,,,,,,,,,,,,
6183,關貿,89.5,+1,+1.13,0.03,,,,,,,,,,,,,-0.01,0.06,0.04,0.03,0.06,0.03,0.04,0.02,0.03,0.04,0.03,-0.01,2019Q4,,,,,,,,,,,,
6184,大豐電,52.6,-0.2,-0.38,-0.05,,,,,,,,,,,,,-0.14,-0.01,-0.1,-0.11,-0.09,0.17,-0.11,-0.14,-0.1,0.15,-0.08,-0.07,2019Q4,,,,,,,,,,,,
6189,豐藝,72.2,0,0,-0.25,,,,,,,,,,,,,-0.74,0.05,-0.12,-0.3,-0.33,0.45,-0.25,-0.19,-0.17,-0.12,-0.24,-1.08,2019Q4,,,,,,,,,,,,
6191,精成科,56.2,+0.1,+0.18,0.03,,,,,,,,,,,,,-0.42,-0.04,-0.08,-0.19,-0.15,0.21,0.22,-0.16,0.84,-0.52,0.98,-0.3,2019Q4,,,,,,,,,,,,
6192,巨路,96.9,0,0,0.05,,,,,,,,,,,,,-0.22,0.1,0.04,-0.19,-0.18,0.56,0.1,0.18,0.18,0.2,0.14,-0.27,2019Q4,,,,,,,,,,,,
6196,帆宣,155,+4.5,+2.99,0.18,,,,,,,,,,,,,-0.73,0.63,0.37,-0.13,-0.02,0.96,0.04,0.27,0.49,0.49,0.07,-0.34,2019Q4,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 業外 損益 (億),,,,,,,,,,,,,17Q1 業外 損益 (億),17Q2 業外 損益 (億),17Q3 業外 損益 (億),17Q4 業外 損益 (億),18Q1 業外 損益 (億),18Q2 業外 損益 (億),18Q3 業外 損益 (億),18Q4 業外 損益 (億),19Q1 業外 損益 (億),19Q2 業外 損益 (億),19Q3 業外 損益 (億),19Q4 業外 損益 (億),2019Q4,,,,,,,,,,,,
6197,佳必琪,120,+1,+0.84,0.28,,,,,,,,,,,,,0.02,0.19,0.33,-0.21,0,1.18,0.58,0.34,0.04,0.47,0.71,-0.32,2019Q4,,,,,,,,,,,,
6201,亞弘電,57.8,0,0,0.2,,,,,,,,,,,,,-0.09,0.06,0.03,0.61,-0.11,0.36,0.09,1.23,0.03,0.22,0.19,-0.21,2019Q4,,,,,,,,,,,,
6205,詮欣,46.3,-1.75,-3.64,0.07,,,,,,,,,,,,,-0.43,0.12,0.21,-0.02,-0.06,0.12,0.28,0.03,0.06,0.03,0.5,-0.04,2019Q4,,,,,,,,,,,,
6206,飛捷,111,-1.5,-1.33,-0.1,,,,,,,,,,,,,-0.9,0.03,0.01,-0.16,-0.23,0.34,-0.04,0.07,0.05,0.11,-0.05,-0.39,2019Q4,,,,,,,,,,,,
6213,聯茂,58.6,+0.8,+1.38,0.45,,,,,,,,,,,,,-0.27,0.36,0.55,0.74,0.64,1.65,-0.34,2.13,0.36,0,-0.59,0.13,2019Q4,,,,,,,,,,,,
6214,精誠,116.5,-1,-0.85,2.43,,,,,,,,,,,,,2.37,0.99,2.41,1.84,2.12,3.57,0.1,-0.26,1.83,1.61,1.58,10.9,2019Q4,,,,,,,,,,,,
6215,和椿,76,-1.3,-1.68,0,,,,,,,,,,,,,-0.07,0.14,0,-0.23,-0.02,0.01,-0.06,-0.01,0.02,0.1,0.04,0.04,2019Q4,,,,,,,,,,,,
6216,居易,31.85,-0.25,-0.78,0,,,,,,,,,,,,,-0.45,0.05,0.05,0,-0.09,0.28,0.03,0.06,0.06,0.14,0.01,-0.2,2019Q4,,,,,,,,,,,,
6224,聚鼎,40.95,-0.55,-1.33,0.08,,,,,,,,,,,,,-0.13,0.07,0.06,0.04,0.04,0.11,0.02,0.15,0.15,0.16,0.15,0.08,2019Q4,,,,,,,,,,,,
6230,尼得科超眾,129,+0.5,+0.39,0,,,,,,,,,,,,,-0.46,-0.05,-0.2,-0.31,-0.73,1.16,0.66,-0.05,-0.3,0.47,0.24,-0.46,2019Q4,,,,,,,,,,,,
6235,華孚,47.2,+0.05,+0.11,-0.08,,,,,,,,,,,,,-0.54,0.03,0.02,-0.16,-0.14,0.26,0.14,0.07,0.12,-0.16,-0.06,-0.59,2019Q4,,,,,,,,,,,,
6239,力成,111.5,+0.5,+0.45,-0.62,,,,,,,,,,,,,-2.95,3.04,0.13,-2.09,-2.19,1.08,-0.02,-2.36,1.16,0.55,-1.27,-2.48,2019Q4,,,,,,,,,,,,
6243,迅杰,32.5,-0.05,-0.15,0,,,,,,,,,,,,,-0.25,0.05,0.02,0.03,-0.12,0.25,0.06,0.03,0.03,0.06,0,-0.13,2019Q4,,,,,,,,,,,,
6257,矽格,65.8,-0.4,-0.6,0.05,,,,,,,,,,,,,-0.53,0.12,-0.2,0.58,-0.58,0.72,0.11,0.4,0.33,0.27,0.15,-0.76,2019Q4,,,,,,,,,,,,
6271,同欣電,98.5,+1.2,+1.23,0.06,,,,,,,,,,,,,-0.68,0.08,0.13,-0.15,-0.08,0.79,0.14,0.21,0.16,0.25,0.13,-0.24,2019Q4,,,,,,,,,,,,
6277,宏正,69.3,+0.9,+1.32,1.01,,,,,,,,,,,,,0.11,0.09,0.21,0.19,0.14,0.18,3.14,6.81,0.1,0.12,0.17,0.82,2019Q4,,,,,,,,,,,,
6278,台表科,95.5,+2.5,+2.69,0.35,,,,,,,,,,,,,-0.3,0.89,3.79,1.42,0.9,-1.48,-1.94,-0.38,1.53,-0.05,-1.39,1.25,2019Q4,,,,,,,,,,,,
6281,全國電,71.7,-0.3,-0.42,0.04,,,,,,,,,,,,,0.05,0.05,0.06,0.06,0.06,0.06,0.05,0.2,-0.03,-0.01,0,-0.03,2019Q4,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 業外 損益 (億),,,,,,,,,,,,,17Q1 業外 損益 (億),17Q2 業外 損益 (億),17Q3 業外 損益 (億),17Q4 業外 損益 (億),18Q1 業外 損益 (億),18Q2 業外 損益 (億),18Q3 業外 損益 (億),18Q4 業外 損益 (億),19Q1 業外 損益 (億),19Q2 業外 損益 (億),19Q3 業外 損益 (億),19Q4 業外 損益 (億),2019Q4,,,,,,,,,,,,
6283,淳安,21.9,-0.2,-0.9,0.08,,,,,,,,,,,,,0.21,0.02,0,0.09,-0.07,0.17,0.05,0.06,0.14,0.32,0.15,-0.22,2019Q4,,,,,,,,,,,,
6285,啟碁,119,-2.5,-2.06,0.52,,,,,,,,,,,,,0.36,0.5,0.26,0.17,-0.34,0.74,0.8,0.9,0.25,0.93,1.49,0.21,2019Q4,,,,,,,,,,,,
6288,聯嘉,20,-0.6,-2.91,0.03,,,,,,,,,,,,,-0.33,0.08,0.01,0.36,-0.15,0.24,0.11,0.1,0.02,0.11,0.18,-0.42,2019Q4,,,,,,,,,,,,
6409,旭隼,1325,+25,+1.92,0.03,,,,,,,,,,,,,-0.59,-0.32,-0.61,-0.22,-0.62,1.11,0.94,0.03,-0.4,0.32,0.73,-0.06,2019Q4,,,,,,,,,,,,
6412,群電,100.5,-0.5,-0.5,0.19,,,,,,,,,,,,,0.46,1.15,0.56,0.84,0.8,0.8,-1.6,-0.87,1.02,-0.85,-0.09,0.12,2019Q4,,,,,,,,,,,,
6414,樺漢,261,+3,+1.16,1.36,,,,,,,,,,,,,-0.17,1.71,0.6,2.73,-0.21,3.53,1.46,2.3,0.22,1.54,1.68,0.91,2019Q4,,,,,,,,,,,,
6415,矽力*-KY,459,+41.5,+9.94,0.07,,,,,,,,,,,,,0.15,0.01,-0.32,0.08,-0.09,0.35,0.26,-0.34,0.58,2.32,0.51,-2.62,2019Q4,,,,,,,,,,,,
6416,瑞祺電通,88.1,+0.1,+0.11,0.03,,,,,,,,,,,,,-0.05,0.12,0.03,-0.01,0,0.2,0.02,0.12,0.09,0.07,0.03,-0.23,2019Q4,,,,,,,,,,,,
6423,億而得-創,72.3,-2.2,-2.95,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6438,迅得,153,+1,+0.66,0.01,,,,,,,,,,,,,-0.09,0.07,0.05,0.03,-0.09,0.05,0.08,0.01,-0.06,-0.03,0.06,-0.02,2019Q4,,,,,,,,,,,,
6442,光聖,335,-8,-2.33,-0.01,,,,,,,,,,,,,-0.64,-0.02,-0.06,-0.25,-0.37,0.72,0.29,0.12,0.01,0.22,0.21,-0.31,2019Q4,,,,,,,,,,,,
6446,藥華藥,495,+5,+1.02,0.03,,,,,,,,,,,,,0.03,0.03,0.07,0.04,0.04,0.06,0.07,-0.01,0.03,0.03,0.01,0,2019Q4,,,,,,,,,,,,
6449,鈺邦,95,+0.2,+0.21,-0.07,,,,,,,,,,,,,-0.45,-0.02,-0.02,-0.12,-0.16,0.15,-0.17,0.08,0.06,0,0,-0.22,2019Q4,,,,,,,,,,,,
6451,訊芯-KY,139,0,0,0.16,,,,,,,,,,,,,-0.21,-0.46,-0.62,-0.4,-0.31,1.49,0.65,0.2,0.13,-0.08,0.92,0.68,2019Q4,,,,,,,,,,,,
6456,GIS-KY,42,+0.7,+1.69,1.09,,,,,,,,,,,,,0.35,0.59,-4,-1.27,0.53,5.97,1.95,0.14,0.57,1.53,4.14,2.52,2019Q4,,,,,,,,,,,,
6464,台數科,79.8,+0.1,+0.13,0.11,,,,,,,,,,,,,0.02,0.02,0.02,0.2,0.05,0.06,0.3,0.21,0.02,0.07,0.35,-0.06,2019Q4,,,,,,,,,,,,
6472,保瑞,679,+12,+1.8,0.23,,,,,,,,,,,,,0.01,0,0,-0.01,3.02,0.03,-0.05,-0.01,-0.02,-0.03,-0.04,-0.11,2019Q4,,,,,,,,,,,,
6491,晶碩,327,+1,+0.31,-0.06,,,,,,,,,,,,,,,-0.11,0.1,,0.1,-0.11,-0.2,-0.1,-0.04,-0.12,-0.06,2019Q4,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 業外 損益 (億),,,,,,,,,,,,,17Q1 業外 損益 (億),17Q2 業外 損益 (億),17Q3 業外 損益 (億),17Q4 業外 損益 (億),18Q1 業外 損益 (億),18Q2 業外 損益 (億),18Q3 業外 損益 (億),18Q4 業外 損益 (億),19Q1 業外 損益 (億),19Q2 業外 損益 (億),19Q3 業外 損益 (億),19Q4 業外 損益 (億),2019Q4,,,,,,,,,,,,
6504,南六,53.4,+0.2,+0.38,0.11,,,,,,,,,,,,,0.32,-0.22,-0.21,-0.02,0.04,0.38,0.25,0.11,0.27,0.07,0.55,-0.18,2019Q4,,,,,,,,,,,,
6505,台塑化,35.5,-0.35,-0.98,17.2,,,,,,,,,,,,,-22.9,15.6,22.4,29.3,0.34,37.6,33.7,9.15,9.82,19,54,-1.76,2019Q4,,,,,,,,,,,,
6515,穎崴,820,+1,+0.12,0.04,,,,,,,,,,,,,,,,,,,,0.12,,0.01,-0.01,0.06,2019Q4,,,,,,,,,,,,
6525,捷敏-KY,65,+0.8,+1.25,0.16,,,,,,,,,,,,,-0.6,0.02,-0.03,0.08,-0.3,0.86,1.22,0.23,0.07,0.39,0.29,-0.31,2019Q4,,,,,,,,,,,,
6526,達發,499,-5,-0.99,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6531,愛普*,230.5,+2.5,+1.1,-0.34,,,,,,,,,,,,,-1.04,0.12,-0.05,-0.18,-0.26,0.54,0.11,0.15,-3.39,0.09,0.02,-0.19,2019Q4,,,,,,,,,,,,
6533,晶心科,288.5,+5,+1.76,0,,,,,,,,,,,,,-0.06,0.02,0.01,0,0,0.06,0.01,0.01,0.02,0.02,0.01,-0.05,2019Q4,,,,,,,,,,,,
6534,正瀚-創,76,+1,+1.33,-0.08,,,,,,,,,,,,,-0.13,-0.03,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6552,易華電,25.1,-0.35,-1.38,0.01,,,,,,,,,,,,,-0.17,0.05,0.01,0,-0.07,0.14,0.04,-0.01,0.02,-0.02,0.19,-0.1,2019Q4,,,,,,,,,,,,
6558,興能高,47.2,-0.55,-1.15,0.02,,,,,,,,,,,,,,0.05,0.01,-0.12,-0.06,0.28,0.11,0.06,-0.01,0.08,0.05,-0.18,2019Q4,,,,,,,,,,,,
6579,研揚,126,+1.5,+1.2,0.69,,,,,,,,,,,,,0.02,0.83,0.6,1,2.25,2.7,-0.14,-0.12,1.33,-0.37,-0.25,0.4,2019Q4,,,,,,,,,,,,
6581,鋼聯,100,0,0,-0.01,,,,,,,,,,,,,-0.09,-0.04,-0.04,-0.06,-0.02,0.06,0.02,0.05,0.01,0.01,0.02,-0.01,2019Q4,,,,,,,,,,,,
6582,申豐,42.2,+0.1,+0.24,0.04,,,,,,,,,,,,,-0.09,-0.06,0.12,-0.01,-0.06,0.13,0.21,0.05,0.03,0.06,0.21,-0.08,2019Q4,,,,,,,,,,,,
6585,鼎基,122,-1.5,-1.21,-0.09,,,,,,,,,,,,,,,-0.03,-0.34,,,-0.03,0,,,-0.03,-0.12,2019Q4,,,,,,,,,,,,
6591,動力-KY,44.6,-0.45,-1,0,,,,,,,,,,,,,-0.05,-0.04,-0.09,-0.09,-0.14,0.27,0.1,0.01,-0.02,0.12,0.11,-0.19,2019Q4,,,,,,,,,,,,
6592,和潤企業,67.9,-0.1,-0.15,0.38,,,,,,,,,,,,,,,-1.34,6.75,,-1.43,-1.34,0.18,1.23,-0.64,-0.94,0.9,2019Q4,,,,,,,,,,,,
6605,帝寶,175.5,-1.5,-0.85,-0.9,,,,,,,,,,,,,-4.34,0.56,0.2,-0.52,-0.34,0.02,-1.73,0.13,0.19,-0.79,-1.96,-2.17,2019Q4,,,,,,,,,,,,
6606,建德工業,24.95,-0.25,-0.99,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 業外 損益 (億),,,,,,,,,,,,,17Q1 業外 損益 (億),17Q2 業外 損益 (億),17Q3 業外 損益 (億),17Q4 業外 損益 (億),18Q1 業外 損益 (億),18Q2 業外 損益 (億),18Q3 業外 損益 (億),18Q4 業外 損益 (億),19Q1 業外 損益 (億),19Q2 業外 損益 (億),19Q3 業外 損益 (億),19Q4 業外 損益 (億),2019Q4,,,,,,,,,,,,
6625,必應,68.5,+0.3,+0.44,0,,,,,,,,,,,,,-0.05,0.01,0,0,0.02,0,0,0,0.03,0.01,-0.02,-0.02,2019Q4,,,,,,,,,,,,
6641,基士德-KY,23.35,+0.6,+2.64,0.07,,,,,,,,,,,,,,0.09,0.02,0.03,0.06,0.04,0.03,0.04,0.12,0.15,0.12,0.04,2019Q4,,,,,,,,,,,,
6655,科定,127,+2.5,+2.01,-0.15,,,,,,,,,,,,,,0.03,-0.03,-0.1,0,-0.11,-0.31,-0.14,-0.05,-0.13,-0.36,-0.47,2019Q4,,,,,,,,,,,,
6658,聯策,54.9,+0.1,+0.18,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6666,羅麗芬-KY,40.55,+0.55,+1.38,0.06,,,,,,,,,,,,,,,0.01,0.02,0.01,0.03,0.05,0.03,0.14,0.13,0.22,-0.08,2019Q4,,,,,,,,,,,,
6669,緯穎,1880,+40,+2.17,-0.48,,,,,,,,,,,,,,-0.1,-0.49,-0.66,-0.48,1.62,-0.63,-0.58,-0.61,0.16,-0.1,-3.46,2019Q4,,,,,,,,,,,,
6670,復盛應用,311.5,-5.5,-1.74,0.02,,,,,,,,,,,,,-1.07,-0.12,-0.64,-0.68,-1.29,2.03,1.24,0.04,-0.37,0.71,0.99,-0.6,2019Q4,,,,,,,,,,,,
6671,三能-KY,40.65,+0.1,+0.25,0.06,,,,,,,,,,,,,,,0.02,0.14,-0.04,0.16,0.02,0.04,0.16,0.11,0.04,-0.05,2019Q4,,,,,,,,,,,,
6672,騰輝電子-KY,64.8,+0.5,+0.78,-0.16,,,,,,,,,,,,,,-0.47,-0.56,-0.64,-0.82,0.66,0.5,-0.21,-0.49,0.26,0.28,-0.24,2019Q4,,,,,,,,,,,,
6689,伊雲谷,84.7,-2.6,-2.98,0.09,,,,,,,,,,,,,,,,,,,,,,,,0.09,2019Q4,,,,,,,,,,,,
6691,洋基工程,396,-4.5,-1.12,0.06,,,,,,,,,,,,,,,,,,,,,,0.05,,0.06,2019Q4,,,,,,,,,,,,
6715,嘉基,116,0,0,-0.03,,,,,,,,,,,,,,,-0.04,0.02,,0.05,-0.04,-0.04,-0.02,0.05,0.04,-0.26,2019Q4,,,,,,,,,,,,
6719,力智,168.5,+2.5,+1.51,0,,,,,,,,,,,,,,,,,,,,,,,,0,2019Q4,,,,,,,,,,,,
6742,澤米,46.4,+0.3,+0.65,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6743,安普新,30.5,-0.6,-1.93,0.06,,,,,,,,,,,,,,,,,,,,0.24,,-0.39,0.56,-0.19,2019Q4,,,,,,,,,,,,
6753,龍德造船,101,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6754,匯僑設計,60,-0.1,-0.17,0.12,,,,,,,,,,,,,,,,,,0.13,,0.47,-0.04,0.06,0.1,-0.03,2019Q4,,,,,,,,,,,,
6756,威鋒電子,92.5,+1.1,+1.2,0,,,,,,,,,,,,,,,,,,0.02,,-0.03,0.04,0.06,0.03,-0.11,2019Q4,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 業外 損益 (億),,,,,,,,,,,,,17Q1 業外 損益 (億),17Q2 業外 損益 (億),17Q3 業外 損益 (億),17Q4 業外 損益 (億),18Q1 業外 損益 (億),18Q2 業外 損益 (億),18Q3 業外 損益 (億),18Q4 業外 損益 (億),19Q1 業外 損益 (億),19Q2 業外 損益 (億),19Q3 業外 損益 (億),19Q4 業外 損益 (億),2019Q4,,,,,,,,,,,,
6757,台灣虎航,89.5,+4,+4.68,-0.75,,,,,,,,,,,,,,,,,,,,,,,,-0.75,2019Q4,,,,,,,,,,,,
6768,志強-KY,101,0,0,-1.55,,,,,,,,,,,,,,,,,,,,,,,,-1.55,2019Q4,,,,,,,,,,,,
6771,平和環保-創,54.5,-0.1,-0.18,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6776,展碁國際,50.5,-0.5,-0.98,0.11,,,,,,,,,,,,,,,,,,,,0.17,,0.12,0.04,0.12,2019Q4,,,,,,,,,,,,
6781,AES-KY,761,+10,+1.33,0.48,,,,,,,,,,,,,,,,,,,,,,,,0.48,2019Q4,,,,,,,,,,,,
6782,視陽,159,-0.5,-0.31,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6789,采鈺,194,+2,+1.04,0.25,,,,,,,,,,,,,,,,,,,,,,,,0.25,2019Q4,,,,,,,,,,,,
6790,永豐實,42.1,+0.1,+0.24,-0.55,,,,,,,,,,,,,,,,,,,,,,0.03,,-1.12,2019Q4,,,,,,,,,,,,
6792,詠業,50.1,-0.2,-0.4,0.16,,,,,,,,,,,,,,,,,,,,,,0.18,,0.15,2019Q4,,,,,,,,,,,,
6796,晉弘,73.5,-0.1,-0.14,-0.01,,,,,,,,,,,,,,,,,,,,,,,,-0.01,2019Q4,,,,,,,,,,,,
6799,來頡,107,+1.5,+1.42,-0.05,,,,,,,,,,,,,,,,,,,,,,,,-0.05,2019Q4,,,,,,,,,,,,
6805,富世達,429.5,+3,+0.7,0.48,,,,,,,,,,,,,,,,,,,,,,0.48,,,2019Q4,,,,,,,,,,,,
6806,森崴能源,83.4,-1.3,-1.53,0.08,,,,,,,,,,,,,,,,,,,,,,0,,0.17,2019Q4,,,,,,,,,,,,
6807,峰源-KY,66.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6830,汎銓,117.5,-0.5,-0.42,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6834,天二科技,24.55,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6835,圓裕,39,+0.05,+0.13,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6854,錼創科技-KY創,148.5,-3,-1.98,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 業外 損益 (億),,,,,,,,,,,,,17Q1 業外 損益 (億),17Q2 業外 損益 (億),17Q3 業外 損益 (億),17Q4 業外 損益 (億),18Q1 業外 損益 (億),18Q2 業外 損益 (億),18Q3 業外 損益 (億),18Q4 業外 損益 (億),19Q1 業外 損益 (億),19Q2 業外 損益 (億),19Q3 業外 損益 (億),19Q4 業外 損益 (億),2019Q4,,,,,,,,,,,,
6861,睿生光電,48.1,+0.3,+0.63,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6862,三集瑞-KY,118.5,-2,-1.66,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6863,永道-KY,163,-3,-1.81,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6869,雲豹能源,143.5,+2,+1.41,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6873,泓德能源,192.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6887,寶綠特-KY,95,+0.3,+0.32,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6890,來億-KY,312,+11.5,+3.83,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
