代號,名稱,成交,漲跌 價,漲跌 幅,平均 營益 (億),22Q1 營益 (億),22Q2 營益 (億),22Q3 營益 (億),22Q4 營益 (億),23Q1 營益 (億),23Q2 營益 (億),23Q3 營益 (億),23Q4 營益 (億),24Q1 營益 (億),24Q2 營益 (億),24Q3 營益 (億),24Q4 營益 (億),17Q1 營益 (億),17Q2 營益 (億),17Q3 營益 (億),17Q4 營益 (億),18Q1 營益 (億),18Q2 營益 (億),18Q3 營益 (億),18Q4 營益 (億),19Q1 營益 (億),19Q2 營益 (億),19Q3 營益 (億),19Q4 營益 (億),季度,14Q1 營益 (億),14Q2 營益 (億),14Q3 營益 (億),14Q4 營益 (億),15Q1 營益 (億),15Q2 營益 (億),15Q3 營益 (億),15Q4 營益 (億),16Q1 營益 (億),16Q2 營益 (億),16Q3 營益 (億),16Q4 營益 (億)
6419,京晨科,72.7,-3.1,-4.09,-0.08,,,,,,,,,,,,,0.06,-0.1,-0.13,-0.02,0.03,0.01,-0.07,-0.08,-0.16,-0.1,-0.2,-0.2,2019Q4,,,,,,,,,,,,
6425,易發,50.7,-1.9,-3.61,0.16,,,,,,,,,,,,,,0.09,0.74,0.63,0.36,0,1.17,0.22,0.37,-0.22,-0.72,-0.88,2019Q4,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 營益 (億),,,,,,,,,,,,,17Q1 營益 (億),17Q2 營益 (億),17Q3 營益 (億),17Q4 營益 (億),18Q1 營益 (億),18Q2 營益 (億),18Q3 營益 (億),18Q4 營益 (億),19Q1 營益 (億),19Q2 營益 (億),19Q3 營益 (億),19Q4 營益 (億),2019Q4,,,,,,,,,,,,
6432,今展科,26.1,-0.2,-0.76,0.12,,,,,,,,,,,,,0.06,0.08,0.11,0.07,0.1,0.12,0.2,0.11,0.07,0.15,0.19,0.17,2019Q4,,,,,,,,,,,,
6435,大中,86.4,-0.8,-0.92,0.6,,,,,,,,,,,,,0.38,0.35,0.59,0.47,0.63,0.71,1.26,0.86,0.85,0.49,0.34,0.31,2019Q4,,,,,,,,,,,,
6469,大樹,157,-0.5,-0.32,0.31,,,,,,,,,,,,,0.19,0.21,0.29,0.4,0.22,0.21,0.35,0.45,0.22,0.41,0.45,0.36,2019Q4,,,,,,,,,,,,
6470,宇智,44.8,-0.6,-1.32,0.33,,,,,,,,,,,,,0.54,0.41,0.23,0.17,0.07,0.29,0.42,0.33,0.11,0.25,0.5,0.69,2019Q4,,,,,,,,,,,,
6482,弘煜科,64.6,-1,-1.52,-0.02,,,,,,,,,,,,,0.03,0.03,0.07,0.02,-0.03,-0.06,-0.11,-0.09,-0.08,0.22,-0.17,-0.12,2019Q4,,,,,,,,,,,,
6486,互動,78,-0.8,-1.02,0.58,,,,,,,,,,,,,0.42,0.34,0.42,0.84,0.5,0.39,0.44,0.88,0.61,0.92,0.66,0.6,2019Q4,,,,,,,,,,,,
6488,環球晶,292,-4,-1.35,35.7,,,,,,,,,,,,,10.7,17,21.1,25.3,39.2,41.3,47.3,48,52,46.7,41.7,38.5,2019Q4,,,,,,,,,,,,
6494,九齊,40.1,-0.25,-0.62,0.26,,,,,,,,,,,,,0.2,0.51,0.27,0.32,-0.01,0.38,0.12,0.3,-0.13,0.52,0.36,0.25,2019Q4,,,,,,,,,,,,
6506,雙邦,14.7,+0.05,+0.34,0.34,,,,,,,,,,,,,0.54,0.61,0.13,0.3,0.43,0.52,0.16,0.12,0.37,0.51,0.22,0.18,2019Q4,,,,,,,,,,,,
6508,惠光,26.75,-0.05,-0.19,0.61,,,,,,,,,,,,,0.7,0.63,0.61,0.29,0.67,0.74,0.34,0.39,0.87,0.98,0.76,0.37,2019Q4,,,,,,,,,,,,
6509,聚和,30.35,-0.3,-0.98,0.55,,,,,,,,,,,,,0.36,0.47,0.34,0.44,0.5,0.38,0.79,0.37,0.54,0.92,0.81,0.62,2019Q4,,,,,,,,,,,,
6510,精測,625,-6,-0.95,2.22,,,,,,,,,,,,,2.31,2.5,2.85,1.31,2.07,2.62,2.26,2.03,1.14,1.4,3.09,3.07,2019Q4,,,,,,,,,,,,
6516,勤崴國際,73.8,-1.2,-1.6,0.05,,,,,,,,,,,,,,-0.18,-0.02,0.51,-0.07,0.09,0.06,0.28,0,0,-0.14,0.08,2019Q4,,,,,,,,,,,,
6517,保勝光學,65.7,-2.3,-3.38,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6523,達爾膚,135,-1.5,-1.1,0.37,,,,,,,,,,,,,0.92,0.06,0.18,0.28,0.27,0.16,0.21,0.07,0.64,0.32,0.55,0.85,2019Q4,,,,,,,,,,,,
6527,明達醫,79.7,-1.6,-1.97,0.29,,,,,,,,,,,,,,,0.3,0.37,,0.25,0.3,0.22,0.37,0.25,0.27,0.26,2019Q4,,,,,,,,,,,,
6530,創威,43.7,-0.4,-0.91,0.08,,,,,,,,,,,,,0.11,0.09,0.09,0.09,0.06,0.04,0.08,0.08,0.06,0.05,0.07,0.11,2019Q4,,,,,,,,,,,,
6532,瑞耘,60.7,+0.3,+0.5,0.25,,,,,,,,,,,,,0.1,0.2,0.25,0.23,0.3,0.33,0.3,0.3,0.2,0.22,0.27,0.34,2019Q4,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 營益 (億),,,,,,,,,,,,,17Q1 營益 (億),17Q2 營益 (億),17Q3 營益 (億),17Q4 營益 (億),18Q1 營益 (億),18Q2 營益 (億),18Q3 營益 (億),18Q4 營益 (億),19Q1 營益 (億),19Q2 營益 (億),19Q3 營益 (億),19Q4 營益 (億),2019Q4,,,,,,,,,,,,
6538,倉和,95,+0.3,+0.32,0.34,,,,,,,,,,,,,0.24,0.01,-0.1,-0.16,-0.25,-0.26,0.1,0.62,0.44,0.6,1.14,1.63,2019Q4,,,,,,,,,,,,
6542,隆中,53.9,-1,-1.82,0.32,,,,,,,,,,,,,0.81,0.08,-0.29,-0.63,0.51,0.71,0.5,1.2,0.29,0.18,0.39,0.02,2019Q4,,,,,,,,,,,,
6546,正基,91.4,+0.7,+0.77,0.85,,,,,,,,,,,,,,,,,,,,,,0.41,,1.29,2019Q4,,,,,,,,,,,,
6548,長科*,35,0,0,2.3,,,,,,,,,,,,,0.56,2.66,2.9,2.25,2.85,2.66,3.4,2.03,1.75,2,2.36,2.21,2019Q4,,,,,,,,,,,,
6556,勝品,75.9,-0.1,-0.13,0.1,,,,,,,,,,,,,0.42,-0.27,0.01,0.02,-0.06,-0.1,0.13,0.19,0.14,0.18,0.26,0.27,2019Q4,,,,,,,,,,,,
6561,是方,403.5,+1.5,+0.37,1.42,,,,,,,,,,,,,1.12,1.01,1.17,1.29,1.4,1.28,1.47,1.53,1.68,1.63,1.61,1.85,2019Q4,,,,,,,,,,,,
6568,宏觀,95,-0.9,-0.94,0.7,,,,,,,,,,,,,0.96,0.65,0.69,0.88,0.56,0.6,0.65,0.8,0.72,0.8,0.72,0.39,2019Q4,,,,,,,,,,,,
6569,醫揚,124,-1,-0.8,0.48,,,,,,,,,,,,,0.39,0.49,0.3,0.42,0.11,0.4,0.63,0.68,0.6,0.91,0.36,0.5,2019Q4,,,,,,,,,,,,
6570,維田,39.8,-1.2,-2.93,0.17,,,,,,,,,,,,,0.18,0.08,0.11,0.04,0.09,0.1,0.12,0.3,0.28,0.31,0.17,0.22,2019Q4,,,,,,,,,,,,
6574,霈方,53.5,0,0,0.36,,,,,,,,,,,,,0.34,0.5,0.51,0.5,0.38,0.26,0.31,0.37,0.2,0.18,0.3,0.41,2019Q4,,,,,,,,,,,,
6577,勁豐,88.7,-1.8,-1.99,0.56,,,,,,,,,,,,,0.4,0.34,0.59,0.61,0.66,0.24,0.53,0.74,0.68,0.49,0.61,0.82,2019Q4,,,,,,,,,,,,
6578,達邦蛋白,17.3,-0.05,-0.29,0.09,,,,,,,,,,,,,0.07,0.08,0.14,0.12,0.1,0.04,0.07,0.1,0.09,0.17,0.13,0,2019Q4,,,,,,,,,,,,
6584,南俊國際,122,-3,-2.4,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6590,普鴻,71.6,+0.2,+0.28,0.11,,,,,,,,,,,,,,0.03,-0.01,0.27,0.06,0.07,0.08,0.13,0.07,0.11,0.06,0.32,2019Q4,,,,,,,,,,,,
6593,台灣銘板,44.85,+1.35,+3.1,0.09,,,,,,,,,,,,,0.18,0.2,0.19,0.03,0.16,0.16,0.24,0.1,-0.06,0.14,-0.1,-0.12,2019Q4,,,,,,,,,,,,
6596,寬宏藝術,86.9,+1.3,+1.52,0.34,,,,,,,,,,,,,0.04,0.61,-0.09,0.38,0.23,-0.17,0.42,-0.07,0.35,1.2,0.98,0.24,2019Q4,,,,,,,,,,,,
6603,富強鑫,15.05,0,0,0.32,,,,,,,,,,,,,0.26,0.47,0.87,0.68,0.49,0.4,0.32,0.33,0.25,-0.1,-0.31,0.21,2019Q4,,,,,,,,,,,,
6609,瀧澤科,49.45,-0.45,-0.9,0.65,,,,,,,,,,,,,0.29,0.35,0.52,1.01,0.91,0.86,0.89,0.72,0.59,0.47,0.54,0.64,2019Q4,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 營益 (億),,,,,,,,,,,,,17Q1 營益 (億),17Q2 營益 (億),17Q3 營益 (億),17Q4 營益 (億),18Q1 營益 (億),18Q2 營益 (億),18Q3 營益 (億),18Q4 營益 (億),19Q1 營益 (億),19Q2 營益 (億),19Q3 營益 (億),19Q4 營益 (億),2019Q4,,,,,,,,,,,,
6612,奈米醫材,108,0,0,0.21,,,,,,,,,,,,,0.13,0.18,0.3,0.03,0.23,0.35,0.24,0.05,0.06,0.41,0.32,0.26,2019Q4,,,,,,,,,,,,
6613,朋億*,158.5,-1,-0.63,1.71,,,,,,,,,,,,,2.1,1.27,1.24,2.14,1.87,2.24,1.58,1.37,2.23,0.54,1.91,1.98,2019Q4,,,,,,,,,,,,
6615,慧智,32.25,-0.65,-1.98,0.14,,,,,,,,,,,,,0.14,0.17,0.1,0.11,0.14,0.16,0.09,0.12,0.16,0.19,0.19,0.13,2019Q4,,,,,,,,,,,,
6624,萬年清,36.15,+0.4,+1.12,0.16,,,,,,,,,,,,,,0.21,0.06,0.22,-0.03,0.06,0.27,0.33,0.04,0.38,0.05,0.17,2019Q4,,,,,,,,,,,,
6629,泰金-KY,104,+5.4,+5.48,0.4,,,,,,,,,,,,,,,,1.45,0.23,0.12,0.3,0.15,0.39,0.34,0.43,0.23,2019Q4,,,,,,,,,,,,
6637,醫影,74.4,-0.1,-0.13,0.22,,,,,,,,,,,,,0.15,0.29,,,0.18,0.26,,,,,,,2019Q4,,,,,,,,,,,,
6640,均華,351,-1,-0.28,0.24,,,,,,,,,,,,,,0.31,0.19,0.1,0.15,0.34,0.26,0.2,0.09,0.34,0.45,0.17,2019Q4,,,,,,,,,,,,
6642,富致,54.7,-0.4,-0.73,0.27,,,,,,,,,,,,,,0.34,0.26,0.8,0.19,0.24,0.26,0.16,0.16,0.17,0.18,0.26,2019Q4,,,,,,,,,,,,
6643,M31,517,+18,+3.61,0.77,,,,,,,,,,,,,-0.15,0.6,0.98,1.02,0.42,0.25,1.14,1.24,0.51,0.64,1.35,1.2,2019Q4,,,,,,,,,,,,
6651,全宇昕,78.2,-0.8,-1.01,0.32,,,,,,,,,,,,,,,0.3,0.31,,,-0.63,1.03,,0.58,0.3,0.39,2019Q4,,,,,,,,,,,,
6661,威健生技,19.3,0,0,0.19,,,,,,,,,,,,,,,,,,,,0.39,,0.1,0.14,0.15,2019Q4,,,,,,,,,,,,
6662,樂斯科,34.5,+2.3,+7.14,0.19,,,,,,,,,,,,,,0.25,0.12,0.33,0.1,0.15,0.34,0.09,0.06,0.38,0.13,0.13,2019Q4,,,,,,,,,,,,
6664,群翊,174.5,+1,+0.58,0.82,,,,,,,,,,,,,1.41,0.8,0.65,0.67,0.87,0.82,0.73,0.43,0.74,1.07,0.96,0.65,2019Q4,,,,,,,,,,,,
6667,信紘科,178,+1,+0.56,0.21,,,,,,,,,,,,,0.61,0.03,0.46,0.29,0.28,0.22,0.32,0.2,-0.09,-0.03,0.18,0.08,2019Q4,,,,,,,,,,,,
6679,鈺太,208.5,+5.5,+2.71,0.32,,,,,,,,,,,,,,0.2,0.07,0.06,0.32,0.3,0.32,0.27,0.35,0.42,0.58,0.65,2019Q4,,,,,,,,,,,,
6680,鑫創電子,75.2,+0.4,+0.53,0.21,,,,,,,,,,,,,,0.37,0.09,0.65,0.05,0.27,0.09,0.14,0.19,0.13,0.21,0.13,2019Q4,,,,,,,,,,,,
6683,雍智科技,280,-0.5,-0.18,0.52,,,,,,,,,,,,,,0.69,0.39,0.22,0.55,0.44,0.4,0.38,0.6,0.53,0.83,0.66,2019Q4,,,,,,,,,,,,
6690,安碁資訊,168.5,-2.5,-1.46,0.14,,,,,,,,,,,,,,0.08,0.15,-0.22,0.14,0.17,0.15,0.26,0.16,0.19,0.19,0.23,2019Q4,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 營益 (億),,,,,,,,,,,,,17Q1 營益 (億),17Q2 營益 (億),17Q3 營益 (億),17Q4 營益 (億),18Q1 營益 (億),18Q2 營益 (億),18Q3 營益 (億),18Q4 營益 (億),19Q1 營益 (億),19Q2 營益 (億),19Q3 營益 (億),19Q4 營益 (億),2019Q4,,,,,,,,,,,,
6692,進能服,35.95,-0.75,-2.04,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6693,廣閎科,58.8,-0.6,-1.01,0.13,,,,,,,,,,,,,,,,,,,,,,,,0.13,2019Q4,,,,,,,,,,,,
6697,東捷資訊,42.3,+0.05,+0.12,0.21,,,,,,,,,,,,,,,0.17,0.5,,0.32,0.17,0.09,0.17,0.14,0.18,0.14,2019Q4,,,,,,,,,,,,
6703,軒郁,132.5,-1,-0.75,0.77,,,,,,,,,,,,,,,,,,1.02,,2.24,0.45,0.29,0.25,0.37,2019Q4,,,,,,,,,,,,
6712,長聖,169.5,+2,+1.19,-0.57,,,,,,,,,,,,,,,,,,,,-0.94,,-0.58,-0.29,-0.48,2019Q4,,,,,,,,,,,,
6716,應廣,54.7,0,0,0.32,,,,,,,,,,,,,,,0.1,1.06,,0.56,0.1,0.18,0.06,0.19,0.2,0.41,2019Q4,,,,,,,,,,,,
6720,久昌,136,+0.5,+0.37,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6721,信實,56,+0.5,+0.9,0.62,,,,,,,,,,,,,,,,,,,,,,,,0.62,2019Q4,,,,,,,,,,,,
6727,亞泰金屬,60.4,+1.3,+2.2,0.34,,,,,,,,,,,,,,,,,,-0.01,,0.89,0.23,0.26,0.29,0.37,2019Q4,,,,,,,,,,,,
6728,上洋,149,+1,+0.68,0.23,,,,,,,,,,,,,,,,,,0.17,,0.61,0.15,0.16,-0.07,0.38,2019Q4,,,,,,,,,,,,
6732,昇佳電子,180.5,+1,+0.56,2.34,,,,,,,,,,,,,,,,0.09,,0.13,1.84,1.7,2.09,4.07,4.67,4.14,2019Q4,,,,,,,,,,,,
6735,美達科技,43.25,-0.05,-0.12,0.79,,,,,,,,,,,,,,,,,,,,,,,,0.79,2019Q4,,,,,,,,,,,,
6739,竹陞科技,201.5,-1.5,-0.74,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6741,91APP*-KY,82.6,+0.1,+0.12,1.15,,,,,,,,,,,,,,,,,,,,,,,,1.15,2019Q4,,,,,,,,,,,,
6747,亨泰光,136,+2,+1.49,0.38,,,,,,,,,,,,,,,,,,0.21,,0.8,0.34,0.13,0.65,0.16,2019Q4,,,,,,,,,,,,
6751,智聯服務,46.25,-1.45,-3.04,0.14,,,,,,,,,,,,,,,,,,0.14,,0.3,0.09,0.05,0.12,0.11,2019Q4,,,,,,,,,,,,
6752,叡揚,137.5,+8,+6.18,0.3,,,,,,,,,,,,,,,,,,0.07,,0.78,0.01,0.1,0.35,0.46,2019Q4,,,,,,,,,,,,
6761,穩得,95.4,+4.7,+5.18,0.74,,,,,,,,,,,,,,,,,,,,,,0.49,,0.99,2019Q4,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 營益 (億),,,,,,,,,,,,,17Q1 營益 (億),17Q2 營益 (億),17Q3 營益 (億),17Q4 營益 (億),18Q1 營益 (億),18Q2 營益 (億),18Q3 營益 (億),18Q4 營益 (億),19Q1 營益 (億),19Q2 營益 (億),19Q3 營益 (億),19Q4 營益 (億),2019Q4,,,,,,,,,,,,
6762,達亞,239.5,0,0,0.31,,,,,,,,,,,,,,,,,,,,-0.01,,0.47,0.35,0.44,2019Q4,,,,,,,,,,,,
6763,綠界科技*,54.6,-0.6,-1.09,1.26,,,,,,,,,,,,,,,,,,,,,,0.86,,1.67,2019Q4,,,,,,,,,,,,
6785,昱展新藥,120.5,-0.5,-0.41,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6788,華景電,170.5,-2.5,-1.45,1.15,,,,,,,,,,,,,,,,,,,,,,0.6,,1.7,2019Q4,,,,,,,,,,,,
6791,虎門科技,114.5,-0.5,-0.43,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6803,崑鼎,286.5,-0.5,-0.17,2.82,,,,,,,,,,,,,2.79,2.62,2.87,2.49,2.92,2.9,3.12,2.35,2.93,2.81,3.57,2.41,2019Q4,,,,,,,,,,,,
6811,宏碁資訊,208,-4,-1.89,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6821,聯寶,36.25,+0.25,+0.69,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6829,千附精密,127,-14,-9.93,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6840,東研信超,41.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6841,長佳智能,67,+0.4,+0.6,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6843,進典,50.7,+0.2,+0.4,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6844,諾貝兒,116,-4,-3.33,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6846,綠茵,70.5,+0.4,+0.57,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6855,數泓科,135.5,+1.5,+1.12,0.99,,,,,,,,,,,,,,,,,,,,,,,,0.99,2019Q4,,,,,,,,,,,,
6856,鑫傳,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6859,伯特光,140.5,-2,-1.4,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6865,偉康科技,70.3,+3.3,+4.93,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 營益 (億),,,,,,,,,,,,,17Q1 營益 (億),17Q2 營益 (億),17Q3 營益 (億),17Q4 營益 (億),18Q1 營益 (億),18Q2 營益 (億),18Q3 營益 (億),18Q4 營益 (億),19Q1 營益 (億),19Q2 營益 (億),19Q3 營益 (億),19Q4 營益 (億),2019Q4,,,,,,,,,,,,
6870,騰雲,184.5,+4,+2.22,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6874,倍力,80,+0.1,+0.13,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6877,鏵友益,77.5,-0.1,-0.13,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6881,潤德,232,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6894,衛司特,161.5,-10.5,-6.1,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6895,宏碩系統,110.5,+10,+9.95,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6899,創為精密,51.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6903,巨漢,98.5,-0.3,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6904,伯鑫,139,+1,+0.72,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6913,鴻呈,107,+5,+4.9,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6922,宸曜,159,-3.5,-2.15,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6953,家碩,165,-4,-2.37,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6967,汎瑋材料,43.65,-0.7,-1.58,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6968,萬達寵物,60.2,+0.1,+0.17,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6982,大井泵浦,50,-0.3,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6996,力領科技,174,+1,+0.58,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6997,博弘,111.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
7402,邑錡,84.8,-9.4,-9.98,0.08,,,,,,,,,,,,,0.02,0.16,0.09,0.02,0.03,0.13,0.06,0.12,0.1,0.2,0.05,0.03,2019Q4,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 營益 (億),,,,,,,,,,,,,17Q1 營益 (億),17Q2 營益 (億),17Q3 營益 (億),17Q4 營益 (億),18Q1 營益 (億),18Q2 營益 (億),18Q3 營益 (億),18Q4 營益 (億),19Q1 營益 (億),19Q2 營益 (億),19Q3 營益 (億),19Q4 營益 (億),2019Q4,,,,,,,,,,,,
7556,意德士,131,-1,-0.76,0.33,,,,,,,,,,,,,,,,,,0.4,,0.71,0.17,0.24,0.25,0.24,2019Q4,,,,,,,,,,,,
7584,樂意,62,-0.8,-1.27,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
7703,銳澤,129,-2,-1.53,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
7704,明遠精密,62.8,+4.9,+8.46,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
7708,全家餐飲,90.1,-0.4,-0.44,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
7709,榮田,40.8,-0.45,-1.09,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
7712,博盛半導體,114,-3,-2.56,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
7713,威力德生醫,58.4,+0.6,+1.04,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
7714,創泓科技,104,+2,+1.96,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
7715,裕山,44.2,-0.6,-1.34,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
7718,友鋮,50.2,+0.2,+0.4,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
7728,光焱科技,268,+15,+5.93,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
7734,印能科技,1000,+49,+5.15,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
8032,光菱,41.55,-0.75,-1.77,0.38,,,,,,,,,,,,,0.32,0.47,0.53,0.5,0.52,0.29,0.53,0.34,0.27,0.11,0.33,0.29,2019Q4,,,,,,,,,,,,
8034,榮群,16,-0.1,-0.62,0.12,,,,,,,,,,,,,-0.07,0.04,-0.03,0.27,0.07,0.04,-0.01,0.55,-0.06,-0.07,-0.08,0.82,2019Q4,,,,,,,,,,,,
8042,金山電,31,-0.5,-1.59,0.54,,,,,,,,,,,,,0.96,0.7,1.32,0.52,0.04,0.84,1.03,0.42,-0.39,0.01,0.44,0.58,2019Q4,,,,,,,,,,,,
8043,蜜望實,23.9,-0.15,-0.62,0.58,,,,,,,,,,,,,0.27,0.18,0.23,0.69,0.8,1.51,1.85,0.52,0.38,0.21,0.2,0.1,2019Q4,,,,,,,,,,,,
8048,德勝,45.6,-0.45,-0.98,0.39,,,,,,,,,,,,,0.28,0.38,0.47,0.45,0.33,0.27,0.22,0.39,0.33,0.51,0.47,0.52,2019Q4,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 營益 (億),,,,,,,,,,,,,17Q1 營益 (億),17Q2 營益 (億),17Q3 營益 (億),17Q4 營益 (億),18Q1 營益 (億),18Q2 營益 (億),18Q3 營益 (億),18Q4 營益 (億),19Q1 營益 (億),19Q2 營益 (億),19Q3 營益 (億),19Q4 營益 (億),2019Q4,,,,,,,,,,,,
8049,晶采,29.65,-0.2,-0.67,0.75,,,,,,,,,,,,,0.7,0.57,0.52,0.61,0.54,0.72,1.14,0.89,0.84,0.86,0.84,0.84,2019Q4,,,,,,,,,,,,
8050,廣積,58.7,+0.2,+0.34,0.59,,,,,,,,,,,,,1.38,0.74,1.58,0.66,0.28,0.07,0.81,0.15,0.57,0.31,0.33,0.2,2019Q4,,,,,,,,,,,,
8064,東捷,34.4,+0.1,+0.29,0.75,,,,,,,,,,,,,0.95,-0.13,0.03,0.67,1.11,0.08,0.89,1.58,1.06,1.02,0.79,0.99,2019Q4,,,,,,,,,,,,
8066,來思達,21.65,+0.15,+0.7,1.11,,,,,,,,,,,,,0.83,1.18,1.35,1.5,0.57,1.45,1.32,1.6,0.51,1.2,1.11,0.7,2019Q4,,,,,,,,,,,,
8068,全達,21.3,-0.6,-2.74,0.01,,,,,,,,,,,,,-0.11,-0.16,-0.04,0.01,-0.04,0.13,0.26,0.07,0.09,-0.05,0.03,-0.01,2019Q4,,,,,,,,,,,,
8069,元太,226,-13,-5.44,1.77,,,,,,,,,,,,,0.45,2.93,7.25,0.4,-2.64,-0.53,3.46,4.28,-1.07,1.12,2.84,2.71,2019Q4,,,,,,,,,,,,
8074,鉅橡,20.5,-0.05,-0.24,0.27,,,,,,,,,,,,,0.44,0.33,0.49,0.45,0.29,0.25,0.35,0.1,-0.02,0.01,0.17,0.34,2019Q4,,,,,,,,,,,,
8076,伍豐,25.35,-0.05,-0.2,0.7,,,,,,,,,,,,,0.59,0.54,0.62,0.36,0.56,1.05,1.25,0.66,0.57,0.97,0.8,0.46,2019Q4,,,,,,,,,,,,
8077,洛碁,38.3,-2.15,-5.32,0.25,,,,,,,,,,,,,0.14,-0.04,0.1,0.42,0.33,0.1,0.2,0.45,0.34,0.18,0.18,0.66,2019Q4,,,,,,,,,,,,
8083,瑞穎,151.5,0,0,0.97,,,,,,,,,,,,,1.04,0.99,1.04,0.9,0.99,0.93,0.88,0.82,1.05,1.05,1.02,0.91,2019Q4,,,,,,,,,,,,
8084,巨虹,38.45,+0.1,+0.26,-0.13,,,,,,,,,,,,,-0.09,-0.12,-0.07,0.06,0.09,-0.08,-0.14,-0.2,-0.19,-0.11,-0.1,-0.64,2019Q4,,,,,,,,,,,,
8086,宏捷科,72.1,+0.2,+0.28,0.88,,,,,,,,,,,,,0.96,0.97,0.54,0.45,0.95,1.5,0.5,0.33,0.17,0.77,1.55,1.91,2019Q4,,,,,,,,,,,,
