代號,名稱,成交,漲跌 價,漲跌 幅,平均 營益 (億),22Q1 營益 (億),22Q2 營益 (億),22Q3 營益 (億),22Q4 營益 (億),23Q1 營益 (億),23Q2 營益 (億),23Q3 營益 (億),23Q4 營益 (億),24Q1 營益 (億),24Q2 營益 (億),24Q3 營益 (億),24Q4 營益 (億),17Q1 營益 (億),17Q2 營益 (億),17Q3 營益 (億),17Q4 營益 (億),18Q1 營益 (億),18Q2 營益 (億),18Q3 營益 (億),18Q4 營益 (億),19Q1 營益 (億),19Q2 營益 (億),19Q3 營益 (億),19Q4 營益 (億),季度,14Q1 營益 (億),14Q2 營益 (億),14Q3 營益 (億),14Q4 營益 (億),15Q1 營益 (億),15Q2 營益 (億),15Q3 營益 (億),15Q4 營益 (億),16Q1 營益 (億),16Q2 營益 (億),16Q3 營益 (億),16Q4 營益 (億)
6288,聯嘉,20,-0.6,-2.91,0.42,,,,,,,,,,,,,-0.04,0.21,0.31,0.29,0.65,0.19,0.54,0.33,0.56,0.51,0.68,0.81,2019Q4,,,,,,,,,,,,
6409,旭隼,1325,+25,+1.92,5.41,,,,,,,,,,,,,4.4,4.47,4.63,4.79,4.41,4.82,6.15,5.73,5.31,7.14,7.13,5.99,2019Q4,,,,,,,,,,,,
6412,群電,100.5,-0.5,-0.5,4.38,,,,,,,,,,,,,2.29,4.15,5.68,4.21,1.49,2.03,5.96,4.75,2.98,5.29,8.5,5.23,2019Q4,,,,,,,,,,,,
6414,樺漢,261,+3,+1.16,6.69,,,,,,,,,,,,,2.94,1.99,5.56,6.94,5.26,4.25,9.14,10.5,5.69,7.16,8.81,12.1,2019Q4,,,,,,,,,,,,
6415,矽力*-KY,459,+41.5,+9.94,5.1,,,,,,,,,,,,,3.61,5.17,5.1,4.84,4.45,4.79,5.58,4.31,3.2,4.94,5.58,9.61,2019Q4,,,,,,,,,,,,
6416,瑞祺電通,88.1,+0.1,+0.11,1.04,,,,,,,,,,,,,0.96,0.81,1.08,1.09,0.94,0.83,1.29,1.22,0.8,0.56,1.35,1.57,2019Q4,,,,,,,,,,,,
6423,億而得-創,72.3,-2.2,-2.95,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6438,迅得,153,+1,+0.66,0.57,,,,,,,,,,,,,0.83,1.15,1.22,0.59,0.68,0.54,0.94,0.33,0.52,0.47,-0.21,-0.21,2019Q4,,,,,,,,,,,,
6442,光聖,335,-8,-2.33,0.22,,,,,,,,,,,,,1,0.16,0.08,0.28,0.14,0.05,0.51,0.6,0.04,0.15,0.07,-0.45,2019Q4,,,,,,,,,,,,
6446,藥華藥,495,+5,+1.02,-2.33,,,,,,,,,,,,,-2.29,-2.07,-2,-2.53,-2.36,-2.14,-2.49,-3.57,-2.81,-2.05,-2.76,-0.87,2019Q4,,,,,,,,,,,,
6449,鈺邦,95,+0.2,+0.21,0.66,,,,,,,,,,,,,0.59,0.71,0.96,0.93,0.99,0.8,0.7,0.15,-0.04,0.39,0.82,0.91,2019Q4,,,,,,,,,,,,
6451,訊芯-KY,139,0,0,0.84,,,,,,,,,,,,,0.85,0.82,0.45,0.3,-0.21,-1.25,0.6,2.24,0.48,1.06,2.11,2.59,2019Q4,,,,,,,,,,,,
6456,GIS-KY,42,+0.7,+1.69,13.3,,,,,,,,,,,,,11.6,19,35.7,26.7,6.55,3.09,8.57,21.9,7.32,6.62,0.78,12.3,2019Q4,,,,,,,,,,,,
6464,台數科,79.8,+0.1,+0.13,1.97,,,,,,,,,,,,,2.1,1.78,2.06,1.79,1.84,2.13,1.73,1.91,1.92,1.87,1.98,2.51,2019Q4,,,,,,,,,,,,
6472,保瑞,679,+12,+1.8,0.46,,,,,,,,,,,,,0.03,0.02,0.06,0.08,0.23,0.57,0.33,0.75,0.95,0.94,1.06,0.5,2019Q4,,,,,,,,,,,,
6491,晶碩,327,+1,+0.31,2.07,,,,,,,,,,,,,,,2.53,3.57,,1.72,2.53,2.34,1.42,1.08,1.46,1.95,2019Q4,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 營益 (億),,,,,,,,,,,,,17Q1 營益 (億),17Q2 營益 (億),17Q3 營益 (億),17Q4 營益 (億),18Q1 營益 (億),18Q2 營益 (億),18Q3 營益 (億),18Q4 營益 (億),19Q1 營益 (億),19Q2 營益 (億),19Q3 營益 (億),19Q4 營益 (億),2019Q4,,,,,,,,,,,,
6504,南六,53.4,+0.2,+0.38,1.88,,,,,,,,,,,,,1.38,1.86,1.99,2.09,1.63,2.1,2.08,2.16,1.22,1.69,1.96,2.33,2019Q4,,,,,,,,,,,,
6505,台塑化,35.5,-0.35,-0.98,162,,,,,,,,,,,,,294,133,241,248,220,287,219,-61.1,105,84.2,89.5,89,2019Q4,,,,,,,,,,,,
6515,穎崴,820,+1,+0.12,2.45,,,,,,,,,,,,,,,,,,,,2.92,,3.01,2.18,1.7,2019Q4,,,,,,,,,,,,
6525,捷敏-KY,65,+0.8,+1.25,1.97,,,,,,,,,,,,,1.91,1.86,2.05,2.34,1.65,1.8,2.27,1.85,1.59,1.97,2.23,2.17,2019Q4,,,,,,,,,,,,
6526,達發,499,-5,-0.99,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6531,愛普*,230.5,+2.5,+1.1,0.41,,,,,,,,,,,,,1.26,1.33,0.9,0.83,0.68,0.59,0.57,-0.94,-1.25,0.05,0.42,0.48,2019Q4,,,,,,,,,,,,
6533,晶心科,288.5,+5,+1.76,0.07,,,,,,,,,,,,,0.07,0.01,0.17,0.01,-0.21,0.24,-0.08,0.4,-0.24,0.23,0.04,0.16,2019Q4,,,,,,,,,,,,
6534,正瀚-創,76,+1,+1.33,2.05,,,,,,,,,,,,,2.55,1.54,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6552,易華電,25.1,-0.35,-1.38,0.75,,,,,,,,,,,,,-0.14,0.05,0.05,0.24,0.08,0.2,0.62,1.47,1.59,2.02,1.9,0.93,2019Q4,,,,,,,,,,,,
6558,興能高,47.2,-0.55,-1.15,0.53,,,,,,,,,,,,,,0.78,0.67,0.49,0.27,0.37,0.58,0.59,0.42,0.75,0.62,0.33,2019Q4,,,,,,,,,,,,
6579,研揚,126,+1.5,+1.2,1.37,,,,,,,,,,,,,1.03,1.76,0.99,0.8,0.5,1.14,1.69,1.31,1.64,1.98,1.54,2.05,2019Q4,,,,,,,,,,,,
6581,鋼聯,100,0,0,2.06,,,,,,,,,,,,,1.99,1.35,2.98,3.48,1.66,3.89,0.81,3.35,1.55,2.65,0.5,0.51,2019Q4,,,,,,,,,,,,
6582,申豐,42.2,+0.1,+0.24,1.29,,,,,,,,,,,,,0.88,1.83,0.83,0.78,1.08,1.26,1.57,1.05,1.45,1.2,2.16,1.42,2019Q4,,,,,,,,,,,,
6585,鼎基,122,-1.5,-1.21,0.29,,,,,,,,,,,,,,,0.33,0.58,,,0.33,0.38,,,-0.5,0.64,2019Q4,,,,,,,,,,,,
6591,動力-KY,44.6,-0.45,-1,0.32,,,,,,,,,,,,,0.22,0.25,0.69,0.48,0.71,0.02,0,0.1,0.22,-0.14,0.68,0.61,2019Q4,,,,,,,,,,,,
6592,和潤企業,67.9,-0.1,-0.15,7.89,,,,,,,,,,,,,,,7.59,12.6,,7.26,7.59,5.83,6.38,8.26,8.84,6.6,2019Q4,,,,,,,,,,,,
6605,帝寶,175.5,-1.5,-0.85,3.7,,,,,,,,,,,,,5.74,3.63,4.8,3.56,4.34,2.74,4.17,3.28,4.59,2.24,2.91,2.45,2019Q4,,,,,,,,,,,,
6606,建德工業,24.95,-0.25,-0.99,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 營益 (億),,,,,,,,,,,,,17Q1 營益 (億),17Q2 營益 (億),17Q3 營益 (億),17Q4 營益 (億),18Q1 營益 (億),18Q2 營益 (億),18Q3 營益 (億),18Q4 營益 (億),19Q1 營益 (億),19Q2 營益 (億),19Q3 營益 (億),19Q4 營益 (億),2019Q4,,,,,,,,,,,,
6625,必應,68.5,+0.3,+0.44,0.16,,,,,,,,,,,,,-0.25,0.15,0.34,0.41,-0.48,0.27,0.98,0.4,-0.11,-0.25,-0.2,0.62,2019Q4,,,,,,,,,,,,
6641,基士德-KY,23.35,+0.6,+2.64,0.63,,,,,,,,,,,,,,0.68,0.51,0.7,0.62,0.69,0.81,0.52,0.44,0.66,0.68,0.62,2019Q4,,,,,,,,,,,,
6655,科定,127,+2.5,+2.01,0.84,,,,,,,,,,,,,,0.66,0.78,1.02,0.2,1.04,1.35,1.03,0.21,0.79,1.02,1.11,2019Q4,,,,,,,,,,,,
6658,聯策,54.9,+0.1,+0.18,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6666,羅麗芬-KY,40.55,+0.55,+1.38,1.31,,,,,,,,,,,,,,,0.66,1.4,1.27,1.44,1.19,1.81,1.35,1.73,1.08,1.12,2019Q4,,,,,,,,,,,,
6669,緯穎,1880,+40,+2.17,15.4,,,,,,,,,,,,,,4.69,5.47,6.13,13.6,20.9,19.9,16.6,15.6,20.8,17.2,28,2019Q4,,,,,,,,,,,,
6670,復盛應用,311.5,-5.5,-1.74,6.1,,,,,,,,,,,,,4.7,3.72,4.92,7.36,6.17,5.42,6.05,7.06,6.17,4.52,7.35,9.82,2019Q4,,,,,,,,,,,,
6671,三能-KY,40.65,+0.1,+0.25,0.58,,,,,,,,,,,,,,,0.85,0.76,0.44,0.73,0.44,0.53,0.15,0.64,0.63,0.64,2019Q4,,,,,,,,,,,,
6672,騰輝電子-KY,64.8,+0.5,+0.78,1.48,,,,,,,,,,,,,,3.02,0.9,1.22,1.26,1.22,1.39,1.01,1.4,1.4,1.73,1.69,2019Q4,,,,,,,,,,,,
6689,伊雲谷,84.7,-2.6,-2.98,1.57,,,,,,,,,,,,,,,,,,,,,,,,1.57,2019Q4,,,,,,,,,,,,
6691,洋基工程,396,-4.5,-1.12,4.86,,,,,,,,,,,,,,,,,,,,,,2.65,,7.08,2019Q4,,,,,,,,,,,,
6715,嘉基,116,0,0,0.74,,,,,,,,,,,,,,,0.9,0.67,,0.61,0.9,1.02,0.45,0.47,0.75,0.92,2019Q4,,,,,,,,,,,,
6719,力智,168.5,+2.5,+1.51,0.81,,,,,,,,,,,,,,,,,,,,,,,,0.81,2019Q4,,,,,,,,,,,,
6742,澤米,46.4,+0.3,+0.65,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6743,安普新,30.5,-0.6,-1.93,1.42,,,,,,,,,,,,,,,,,,,,4.35,,-0.89,1.44,0.78,2019Q4,,,,,,,,,,,,
6753,龍德造船,101,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6754,匯僑設計,60,-0.1,-0.17,1.19,,,,,,,,,,,,,,,,,,1.3,,2.49,0.32,1.32,1.39,0.3,2019Q4,,,,,,,,,,,,
6756,威鋒電子,92.5,+1.1,+1.2,0.78,,,,,,,,,,,,,,,,,,0.59,,1.27,0.44,0.61,0.85,0.9,2019Q4,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 營益 (億),,,,,,,,,,,,,17Q1 營益 (億),17Q2 營益 (億),17Q3 營益 (億),17Q4 營益 (億),18Q1 營益 (億),18Q2 營益 (億),18Q3 營益 (億),18Q4 營益 (億),19Q1 營益 (億),19Q2 營益 (億),19Q3 營益 (億),19Q4 營益 (億),2019Q4,,,,,,,,,,,,
6757,台灣虎航,89.5,+4,+4.68,10.9,,,,,,,,,,,,,,,,,,,,,,,,10.9,2019Q4,,,,,,,,,,,,
6768,志強-KY,101,0,0,16.1,,,,,,,,,,,,,,,,,,,,,,,,16.1,2019Q4,,,,,,,,,,,,
6771,平和環保-創,54.5,-0.1,-0.18,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6776,展碁國際,50.5,-0.5,-0.98,0.52,,,,,,,,,,,,,,,,,,,,0.83,,0.65,0.24,0.35,2019Q4,,,,,,,,,,,,
6781,AES-KY,761,+10,+1.33,7.22,,,,,,,,,,,,,,,,,,,,,,,,7.22,2019Q4,,,,,,,,,,,,
6782,視陽,159,-0.5,-0.31,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6789,采鈺,194,+2,+1.04,7.19,,,,,,,,,,,,,,,,,,,,,,,,7.19,2019Q4,,,,,,,,,,,,
6790,永豐實,42.1,+0.1,+0.24,5.46,,,,,,,,,,,,,,,,,,,,,,3.14,,7.78,2019Q4,,,,,,,,,,,,
6792,詠業,50.1,-0.2,-0.4,1.42,,,,,,,,,,,,,,,,,,,,,,0.99,,1.86,2019Q4,,,,,,,,,,,,
6796,晉弘,73.5,-0.1,-0.14,0.06,,,,,,,,,,,,,,,,,,,,,,,,0.06,2019Q4,,,,,,,,,,,,
6799,來頡,107,+1.5,+1.42,0.38,,,,,,,,,,,,,,,,,,,,,,,,0.38,2019Q4,,,,,,,,,,,,
6805,富世達,429.5,+3,+0.7,-0.6,,,,,,,,,,,,,,,,,,,,,,-0.6,,,2019Q4,,,,,,,,,,,,
6806,森崴能源,83.4,-1.3,-1.53,-0.04,,,,,,,,,,,,,,,,,,,,,,-0.28,,0.19,2019Q4,,,,,,,,,,,,
6807,峰源-KY,66.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6830,汎銓,117.5,-0.5,-0.42,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6834,天二科技,24.55,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6835,圓裕,39,+0.05,+0.13,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6854,錼創科技-KY創,148.5,-3,-1.98,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 營益 (億),,,,,,,,,,,,,17Q1 營益 (億),17Q2 營益 (億),17Q3 營益 (億),17Q4 營益 (億),18Q1 營益 (億),18Q2 營益 (億),18Q3 營益 (億),18Q4 營益 (億),19Q1 營益 (億),19Q2 營益 (億),19Q3 營益 (億),19Q4 營益 (億),2019Q4,,,,,,,,,,,,
6861,睿生光電,48.1,+0.3,+0.63,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6862,三集瑞-KY,118.5,-2,-1.66,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6863,永道-KY,163,-3,-1.81,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6869,雲豹能源,143.5,+2,+1.41,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6873,泓德能源,192.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6887,寶綠特-KY,95,+0.3,+0.32,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6890,來億-KY,312,+11.5,+3.83,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6906,現觀科,139.5,+12.5,+9.84,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6914,阜爾運通,126.5,-1.5,-1.17,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6916,華凌,22.6,+2.05,+9.98,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6923,中台,71.7,-0.2,-0.28,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6924,榮惠-KY創,71.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6931,青松健康,57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6933,AMAX-KY,179.5,-1,-0.55,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6937,天虹,192.5,+10.5,+5.77,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6951,青新-創,67,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6952,大武山,47.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6955,邦睿生技-創,143,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 營益 (億),,,,,,,,,,,,,17Q1 營益 (億),17Q2 營益 (億),17Q3 營益 (億),17Q4 營益 (億),18Q1 營益 (億),18Q2 營益 (億),18Q3 營益 (億),18Q4 營益 (億),19Q1 營益 (億),19Q2 營益 (億),19Q3 營益 (億),19Q4 營益 (億),2019Q4,,,,,,,,,,,,
6957,裕慶-KY,179.5,+2,+1.13,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6958,日盛台駿,20.6,+0.1,+0.49,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6962,奕力-KY,47.3,-0.8,-1.66,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6965,中傑-KY,115,-2,-1.71,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6988,威力暘-創,20.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6994,富威電力,99.1,-2.4,-2.36,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
7631,聚賢研發-創,98.7,-0.3,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
7705,三商餐飲,60,+0.3,+0.5,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
7722,LINEPAY,607,+5,+0.83,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
7732,金興精密,39.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
7736,虎山,105,+1,+0.96,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
8011,台通,20.6,+0.25,+1.23,-0.06,,,,,,,,,,,,,0.4,0.1,0.11,-0.2,-0.03,-0.06,0.03,-0.25,-0.59,-0.34,0.14,0.02,2019Q4,,,,,,,,,,,,
8016,矽創,194.5,-3,-1.52,3.32,,,,,,,,,,,,,1.93,2.21,2.6,1.8,1.41,2.25,3.75,3.01,3.14,5.7,6.6,5.42,2019Q4,,,,,,,,,,,,
8021,尖點,25.85,0,0,0.79,,,,,,,,,,,,,0.89,0.58,0.73,0.9,0.73,0.66,0.95,0.95,0.21,0.8,1.15,0.92,2019Q4,,,,,,,,,,,,
8028,昇陽半導體,105.5,-1.5,-1.4,0.82,,,,,,,,,,,,,0.74,0.76,0.51,0.54,0.5,0.77,0.8,0.92,0.9,1.2,1.46,0.75,2019Q4,,,,,,,,,,,,
8033,雷虎,59.2,-2.3,-3.74,-0.11,,,,,,,,,,,,,-0.18,-0.18,-0.16,-0.19,0.02,0.1,-0.04,-0.14,0.01,-0.01,-0.24,-0.26,2019Q4,,,,,,,,,,,,
8039,台虹,41.5,+0.4,+0.97,2.25,,,,,,,,,,,,,2.3,2.3,3.34,1.96,1.8,2.44,3.45,2.01,-0.51,2.4,2.96,2.55,2019Q4,,,,,,,,,,,,
8045,達運光電,95.3,-1.7,-1.75,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 營益 (億),,,,,,,,,,,,,17Q1 營益 (億),17Q2 營益 (億),17Q3 營益 (億),17Q4 營益 (億),18Q1 營益 (億),18Q2 營益 (億),18Q3 營益 (億),18Q4 營益 (億),19Q1 營益 (億),19Q2 營益 (億),19Q3 營益 (億),19Q4 營益 (億),2019Q4,,,,,,,,,,,,
8046,南電,88.8,-0.4,-0.45,-2.43,,,,,,,,,,,,,-4.84,-3.43,-5.13,-4.67,-6.09,-5.77,-1.08,1.07,-3.7,-2.25,2,4.65,2019Q4,,,,,,,,,,,,
8070,長華*,37.75,0,0,2.98,,,,,,,,,,,,,0.79,3.55,3.79,2.82,3.42,3.44,4.2,2.84,2.27,2.81,3.17,2.73,2019Q4,,,,,,,,,,,,
8072,陞泰,36.2,-1.3,-3.47,-0.11,,,,,,,,,,,,,0.18,-0.03,0.05,-0.13,0.01,-0.28,-0.03,-0.14,-0.2,-0.5,-0.14,-0.13,2019Q4,,,,,,,,,,,,
8081,致新,215.5,+5.5,+2.62,1.45,,,,,,,,,,,,,0.85,0.82,1.14,1,0.77,0.96,1.92,1.4,1.65,2.28,2.39,2.19,2019Q4,,,,,,,,,,,,
8103,瀚荃,40.5,-0.25,-0.61,0.72,,,,,,,,,,,,,0.83,0.88,1.05,0.38,0.47,0.59,1.01,0.64,0.42,0.71,0.88,0.82,2019Q4,,,,,,,,,,,,
8104,錸寶,31.9,-0.1,-0.31,0.56,,,,,,,,,,,,,,1.61,0.69,0.9,0.71,0.98,0.72,0.4,0.18,0.02,-0.05,-0.04,2019Q4,,,,,,,,,,,,
8105,凌巨,12.05,+0.2,+1.69,0.51,,,,,,,,,,,,,3.24,2.61,2.4,1.31,0.66,0.34,0.62,-1.61,-1.97,0.2,0.4,-2.13,2019Q4,,,,,,,,,,,,
8112,至上,50.7,-0.4,-0.78,5.54,,,,,,,,,,,,,4.73,5.2,6.07,5.74,4.41,6.76,7.74,5.89,3.82,4.19,6.23,5.72,2019Q4,,,,,,,,,,,,
8114,振樺電,241.5,-5,-2.03,2.05,,,,,,,,,,,,,1.85,2.08,1.51,2.03,1.64,2.05,1.84,1.56,2.05,2.45,2.79,2.7,2019Q4,,,,,,,,,,,,
8131,福懋科,25.65,-0.1,-0.39,3.47,,,,,,,,,,,,,3.16,2.83,2.49,3.2,3.53,4.85,4.07,2.68,3.04,3.57,3.55,4.62,2019Q4,,,,,,,,,,,,
8150,南茂,25.4,+0.1,+0.4,5.66,,,,,,,,,,,,,10.5,4.49,4.02,3.35,2.58,4.14,6.36,7.92,3.18,4.52,7.86,9.01,2019Q4,,,,,,,,,,,,
8162,微矽電子-創,33.15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
8163,達方,36.3,-0.4,-1.09,3,,,,,,,,,,,,,0.96,1.62,2.09,1.67,1.14,5.02,8.66,4.15,2.33,2.96,2.66,2.7,2019Q4,,,,,,,,,,,,
8210,勤誠,226.5,+3.5,+1.57,2.2,,,,,,,,,,,,,2.05,1.48,1.13,2.16,1.28,1.28,2.31,3.45,2.6,2.26,2.94,3.48,2019Q4,,,,,,,,,,,,
8213,志超,29,-0.05,-0.17,3.41,,,,,,,,,,,,,2.26,2.8,3.51,2.68,2.05,2.55,5.62,5.29,3.68,2.97,4.3,3.2,2019Q4,,,,,,,,,,,,
8215,明基材,23.4,-0.4,-1.68,0.91,,,,,,,,,,,,,1.25,0.87,0.93,-0.09,1.56,0.71,1.09,1.04,1.26,1.86,0.83,-0.41,2019Q4,,,,,,,,,,,,
8222,寶一,55.7,-4.1,-6.86,0.1,,,,,,,,,,,,,0.16,0.07,0.07,0.09,0.15,0.09,0.04,0.14,0.14,0.18,0.03,0.1,2019Q4,,,,,,,,,,,,
8249,菱光,42.1,-0.6,-1.41,0.59,,,,,,,,,,,,,0.55,0.81,0.71,0.06,0.25,0.56,0.87,0.59,0.39,1.06,0.66,0.58,2019Q4,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 營益 (億),,,,,,,,,,,,,17Q1 營益 (億),17Q2 營益 (億),17Q3 營益 (億),17Q4 營益 (億),18Q1 營益 (億),18Q2 營益 (億),18Q3 營益 (億),18Q4 營益 (億),19Q1 營益 (億),19Q2 營益 (億),19Q3 營益 (億),19Q4 營益 (億),2019Q4,,,,,,,,,,,,
8261,富鼎,70,0,0,0.25,,,,,,,,,,,,,-0.1,0.13,0.24,0.33,0.13,0.59,0.71,0.31,0.2,0.14,0.22,0.14,2019Q4,,,,,,,,,,,,
8271,宇瞻,42.5,-0.1,-0.23,1.16,,,,,,,,,,,,,1.36,0.98,1.09,1.33,1.17,1.24,1.19,0.78,0.87,0.96,1.92,1.09,2019Q4,,,,,,,,,,,,
8341,日友,76.6,+0.5,+0.66,2.58,,,,,,,,,,,,,1.83,2.24,2.37,2.35,2.16,2.21,2.41,3.36,2.22,2.91,3.53,3.33,2019Q4,,,,,,,,,,,,
8367,建新國際,47.8,-0.4,-0.83,0.6,,,,,,,,,,,,,0.4,0.83,0.52,0.43,0.36,0.7,0.43,0.66,0.27,0.81,0.8,1.03,2019Q4,,,,,,,,,,,,
8374,羅昇,80.4,-0.1,-0.12,0.27,,,,,,,,,,,,,0.36,0.6,0.54,0.49,0.69,0.82,0.41,0.05,0.1,0.08,-0.43,-0.49,2019Q4,,,,,,,,,,,,
8404,百和興業-KY,19.55,-0.55,-2.74,1.99,,,,,,,,,,,,,1.39,1.85,2.01,1.83,1.59,1.44,1.04,3.55,3.27,1.47,2.39,2.08,2019Q4,,,,,,,,,,,,
8422,可寧衛,182,0,0,3.92,,,,,,,,,,,,,4,3.96,3.72,4.1,5.12,4.4,3.86,3.64,3.81,3.73,3.03,3.66,2019Q4,,,,,,,,,,,,
8438,昶昕,29.6,-0.05,-0.17,0.23,,,,,,,,,,,,,,,,,,,,,,,,0.23,2019Q4,,,,,,,,,,,,
8442,威宏-KY,78.8,-1.2,-1.5,0.3,,,,,,,,,,,,,-0.39,0.37,0.35,-0.08,-1.08,0.32,0.51,1.06,-0.09,1.18,0.73,0.68,2019Q4,,,,,,,,,,,,
8454,富邦媒,322.5,+1.5,+0.47,3.72,,,,,,,,,,,,,3.13,3.68,2.83,4.24,3.93,3.28,2.51,4.51,4.54,3.51,3.32,5.19,2019Q4,,,,,,,,,,,,
8462,柏文,133,+4,+3.1,1.27,,,,,,,,,,,,,0.6,0.85,0.95,0.9,0.99,1.19,1.46,1.87,1.66,1.6,1.6,1.6,2019Q4,,,,,,,,,,,,
8463,潤泰材,23.1,-0.2,-0.86,0.38,,,,,,,,,,,,,0.24,0.44,0.46,0.84,0.17,0.37,0.3,0.64,0.23,0.09,0.43,0.4,2019Q4,,,,,,,,,,,,
8464,億豐,349.5,-2.5,-0.71,13.1,,,,,,,,,,,,,11.2,13.5,12.7,11.5,8.87,11.9,13.4,12.5,10.4,16.7,18.2,16.2,2019Q4,,,,,,,,,,,,
8466,美吉吉-KY,28.6,-0.35,-1.21,1.03,,,,,,,,,,,,,1.49,1.55,1.5,0.89,0.66,0.37,0.64,0.91,1.18,1.38,1.11,0.71,2019Q4,,,,,,,,,,,,
8467,波力-KY,153.5,0,0,0.2,,,,,,,,,,,,,-0.07,0.32,0.59,0.03,-0.03,0.27,0.59,-0.19,-0.16,0.53,0.46,0.01,2019Q4,,,,,,,,,,,,
8473,山林水,29.25,+0.05,+0.17,1.81,,,,,,,,,,,,,1.87,1.58,1.29,1.94,2.22,1.57,1.64,2.5,1.54,1.65,1.81,2.08,2019Q4,,,,,,,,,,,,
8476,台境*,21,0,0,-0.38,,,,,,,,,,,,,0.12,0.16,0.08,-0.23,-0.5,-1.24,-0.53,-1.59,-0.4,-0.29,-0.1,-0.02,2019Q4,,,,,,,,,,,,
