代號,名稱,市 場,股價 日期,K 線,成交,漲跌 價,漲跌 幅,成交 張數,成交額 (百萬),昨收,開盤,最高,最低,振幅 (%),PER,PBR,折溢 價％,1個月 走勢圖,3個月 走勢圖,1年 走勢圖,3年 走勢圖,10年 走勢圖,平均 EPS (元),17Q1 EPS (元),17Q2 EPS (元),17Q3 EPS (元),17Q4 EPS (元),18Q1 EPS (元),18Q2 EPS (元),18Q3 EPS (元),18Q4 EPS (元),19Q1 EPS (元),19Q2 EPS (元),19Q3 EPS (元),19Q4 EPS (元),季度,14Q1 EPS (元),14Q2 EPS (元),14Q3 EPS (元),14Q4 EPS (元),15Q1 EPS (元),15Q2 EPS (元),15Q3 EPS (元),15Q4 EPS (元),16Q1 EPS (元),16Q2 EPS (元),16Q3 EPS (元),16Q4 EPS (元)
6199,天品,,,,111.5,-7,-5.91,,,,,,,,,,,,,,,,0.07,0.04,0.21,0.15,0.16,0.67,-0.25,0.14,-0.34,-0.06,-0.02,-0.11,0.28,2019Q4,,,,,,,,,,,,
6203,海韻電,,,,61.1,-0.6,-0.97,,,,,,,,,,,,,,,,0.73,-0.21,0.42,0.57,0.53,0.24,1.95,0.96,0.61,0.84,1.09,1.1,0.66,2019Q4,,,,,,,,,,,,
6204,艾華,,,,52.5,+1.7,+3.35,,,,,,,,,,,,,,,,0.32,0.18,0.68,0.49,0.18,-0.18,0.56,0.58,0.3,0.08,0.23,0.37,0.35,2019Q4,,,,,,,,,,,,
6207,雷科,,,,39.35,-0.25,-0.63,,,,,,,,,,,,,,,,0.68,0.77,0.68,0.65,0.64,0.43,1.62,1.14,0.81,0.37,0.2,0.2,0.63,2019Q4,,,,,,,,,,,,
代號,名稱,,,,成交,漲跌 價,漲跌 幅,,,,,,,,,,,,,,,,平均 EPS (元),17Q1 EPS (元),17Q2 EPS (元),17Q3 EPS (元),17Q4 EPS (元),18Q1 EPS (元),18Q2 EPS (元),18Q3 EPS (元),18Q4 EPS (元),19Q1 EPS (元),19Q2 EPS (元),19Q3 EPS (元),19Q4 EPS (元),2019Q4,,,,,,,,,,,,
6208,日揚,,,,40.65,-0.15,-0.37,,,,,,,,,,,,,,,,0.52,0.25,0.56,0.58,0.43,0.49,0.59,0.49,0.54,0.6,0.62,0.58,0.5,2019Q4,,,,,,,,,,,,
6212,理銘,,,,50.4,+1.15,+2.34,,,,,,,,,,,,,,,,0.78,0.38,0.29,0.38,0.63,5.02,2.48,0.01,0.01,-0.11,-0.1,-0.07,0.48,2019Q4,,,,,,,,,,,,
6219,富旺,,,,28.65,-0.25,-0.87,,,,,,,,,,,,,,,,0.23,-0.24,0.14,-0.15,1.04,-0.53,-0.13,0.32,1.06,0.28,-0.21,0.51,0.72,2019Q4,,,,,,,,,,,,
6220,岳豐,,,,21.35,0,0,,,,,,,,,,,,,,,,0.63,0.64,0.88,1.75,0.03,0.04,0.63,1.59,0.57,0.05,0.63,0.78,-0.07,2019Q4,,,,,,,,,,,,
6221,晉泰,,,,62.1,-0.2,-0.32,,,,,,,,,,,,,,,,0.74,0.31,0.44,0.63,0.34,0.66,0.87,0.83,0.87,0.99,1.26,0.83,0.84,2019Q4,,,,,,,,,,,,
6223,旺矽,,,,622,+2,+0.32,,,,,,,,,,,,,,,,0.95,1.34,0.66,0.34,-0.51,0.89,-0.3,1.61,1.99,1.15,0.56,1.79,1.86,2019Q4,,,,,,,,,,,,
6227,茂綸,,,,84.5,-2.9,-3.32,,,,,,,,,,,,,,,,0.53,0.58,0.21,0.55,0.59,0.27,0.98,0.66,0.82,0.36,0.55,0.63,0.15,2019Q4,,,,,,,,,,,,
6229,研通,,,,23.6,-0.4,-1.67,,,,,,,,,,,,,,,,0.17,-0.16,0.22,0.55,0.12,-0.22,0.17,0.75,0.07,-0.12,0.14,0.51,0.06,2019Q4,,,,,,,,,,,,
6231,系微,,,,243.5,+2.5,+1.04,,,,,,,,,,,,,,,,0.42,0.05,0.22,0.21,0.5,0.08,0.46,0.65,0.55,0.27,0.67,0.68,0.7,2019Q4,,,,,,,,,,,,
6233,旺玖,,,,19.45,-0.05,-0.26,,,,,,,,,,,,,,,,-0.09,-0.43,-0.08,-0.1,-0.11,-0.2,0.01,-0.06,-0.1,-0.06,0.08,0.04,-0.02,2019Q4,,,,,,,,,,,,
6234,高僑,,,,21.25,-0.25,-1.16,,,,,,,,,,,,,,,,0.31,-0.13,0.23,0.19,0.05,0.12,0.23,0.2,0.38,0.24,0.59,0.81,0.76,2019Q4,,,,,,,,,,,,
6240,松崗,,,,18.45,+0.2,+1.1,,,,,,,,,,,,,,,,-0.2,-0.14,-0.04,-0.19,-1.22,-0.61,-0.27,1.14,1.03,-0.12,0.29,-0.41,-1.89,2019Q4,,,,,,,,,,,,
6242,立康,,,,41.05,+0.05,+0.12,,,,,,,,,,,,,,,,1.06,0.66,1.15,2.86,1.36,0.89,1.07,0.58,0.93,0.79,0.94,0.5,1.02,2019Q4,,,,,,,,,,,,
6244,茂迪,,,,17.8,-0.05,-0.28,,,,,,,,,,,,,,,,-1.77,-2.07,-1.43,-0.55,-1.93,-1.99,-3.85,-2.42,-4.36,-0.7,-0.59,0.01,-1.36,2019Q4,,,,,,,,,,,,
6245,立端,,,,83.2,-0.1,-0.12,,,,,,,,,,,,,,,,0.95,0.5,0.51,1.01,1.28,0.42,0.97,1.01,1.45,0.95,0.84,1.22,1.24,2019Q4,,,,,,,,,,,,
6248,沛波,,,,24.75,-0.2,-0.8,,,,,,,,,,,,,,,,0.31,0.32,0.04,0.25,0.22,-0.17,-0.26,-0.03,0.51,1.02,0.57,0.31,0.99,2019Q4,,,,,,,,,,,,
6259,百徽,,,,16.25,-0.2,-1.22,,,,,,,,,,,,,,,,-0.05,-0.26,-0.04,-0.34,-0.11,-0.08,-0.05,-0.06,0,0.01,0.63,-0.37,0.06,2019Q4,,,,,,,,,,,,
6261,久元,,,,61,-0.6,-0.97,,,,,,,,,,,,,,,,0.89,0.31,1.22,1.31,1.18,0.54,0.65,1.17,1.22,0.35,0.4,1.28,1.1,2019Q4,,,,,,,,,,,,
代號,名稱,,,,成交,漲跌 價,漲跌 幅,,,,,,,,,,,,,,,,平均 EPS (元),17Q1 EPS (元),17Q2 EPS (元),17Q3 EPS (元),17Q4 EPS (元),18Q1 EPS (元),18Q2 EPS (元),18Q3 EPS (元),18Q4 EPS (元),19Q1 EPS (元),19Q2 EPS (元),19Q3 EPS (元),19Q4 EPS (元),2019Q4,,,,,,,,,,,,
6263,普萊德,,,,139,0,0,,,,,,,,,,,,,,,,1.23,1.05,1.16,1.24,1.44,1.02,1.1,1.31,1.39,1.14,1.19,1.23,1.45,2019Q4,,,,,,,,,,,,
6264,富裔,,,,8.06,+0.09,+1.13,,,,,,,,,,,,,,,,-0.04,0.27,-0.31,0.02,0.06,-0.13,-0.26,-0.09,0.48,-0.21,-0.32,-0.22,0.18,2019Q4,,,,,,,,,,,,
6265,方土昶,,,,9.66,-0.14,-1.43,,,,,,,,,,,,,,,,-0.12,-0.27,0.04,-0.02,-0.07,-0.4,-0.42,-0.2,-0.3,0.15,0.5,0.12,-0.51,2019Q4,,,,,,,,,,,,
6266,泰詠,,,,31.55,-0.1,-0.32,,,,,,,,,,,,,,,,0.49,-0.01,0.4,0.46,0.45,0.24,0.75,1,0.83,0.56,0.14,0.5,0.6,2019Q4,,,,,,,,,,,,
6270,倍微,,,,21.75,+0.1,+0.46,,,,,,,,,,,,,,,,0.19,0.06,0.07,0.11,0.1,0.1,0.24,0.32,0.33,0.24,0.28,0.3,0.15,2019Q4,,,,,,,,,,,,
6274,台燿,,,,131.5,-1.5,-1.13,,,,,,,,,,,,,,,,1.55,1.3,1.06,1.06,0.71,1.63,1.84,2.19,1.8,1.54,1.96,2.01,1.48,2019Q4,,,,,,,,,,,,
6275,元山,,,,39.85,+1.05,+2.71,,,,,,,,,,,,,,,,0.11,0.1,0.66,0.24,0.06,-1.1,0.16,0.12,0.33,0.23,0.18,0.14,0.18,2019Q4,,,,,,,,,,,,
6279,胡連,,,,137.5,-2,-1.43,,,,,,,,,,,,,,,,1.73,2.78,2.26,2.17,2.79,2.34,1.34,0.55,1.78,1.2,0.45,0.94,2.17,2019Q4,,,,,,,,,,,,
6284,佳邦,,,,66.2,-0.3,-0.45,,,,,,,,,,,,,,,,0.35,-0.37,0.55,0.61,0.08,0.05,0.51,1.27,0.19,-0.11,0.29,0.87,0.27,2019Q4,,,,,,,,,,,,
6290,良維,,,,69.9,-1.3,-1.83,,,,,,,,,,,,,,,,0.77,0.12,0.52,0.42,0.66,0.13,0.47,-0.13,0.67,1.12,1.72,1.92,1.6,2019Q4,,,,,,,,,,,,
6291,沛亨,,,,76.8,-0.2,-0.26,,,,,,,,,,,,,,,,-0.66,-0.49,-0.39,-0.52,-0.44,-2.04,-0.37,0.09,-1.95,-0.51,-0.51,-0.11,-0.67,2019Q4,,,,,,,,,,,,
6292,迅德,,,,51.2,-1.3,-2.48,,,,,,,,,,,,,,,,0.73,0.42,0.7,0.8,0.66,0.06,1.02,1.34,-0.51,1.7,0.98,1.07,0.52,2019Q4,,,,,,,,,,,,
6294,智基,,,,55.7,0,0,,,,,,,,,,,,,,,,2.34,2.46,4.07,1.81,2.21,2.21,3.48,1.66,1.27,1.92,3.13,1.6,2.26,2019Q4,,,,,,,,,,,,
6411,晶焱,,,,69.5,0,0,,,,,,,,,,,,,,,,1.68,0.75,1.66,1.69,2.22,1.21,2.52,1.6,2.03,1.21,2.36,1.32,1.54,2019Q4,,,,,,,,,,,,
6417,韋僑,,,,84,-0.2,-0.24,,,,,,,,,,,,,,,,0.39,0.29,0.4,0.28,0.36,0.21,0.27,0.46,0.27,0.37,0.65,0.63,0.54,2019Q4,,,,,,,,,,,,
6418,詠昇,,,,16.95,+0.15,+0.89,,,,,,,,,,,,,,,,0.34,,1.03,0.67,0.31,0.07,0.63,0.47,0.38,-0.2,0.14,0.21,0.02,2019Q4,,,,,,,,,,,,
6419,京晨科,,,,72.7,-3.1,-4.09,,,,,,,,,,,,,,,,-0.72,-0.32,-0.19,-0.56,0.21,-0.91,-0.74,-1.68,-0.62,-0.08,-2.28,-1.09,-0.38,2019Q4,,,,,,,,,,,,
6425,易發,,,,50.7,-1.9,-3.61,,,,,,,,,,,,,,,,0.32,,-0.27,1.57,1.07,0.62,-0.02,3.07,0.72,0.72,-0.47,-1.4,-2.13,2019Q4,,,,,,,,,,,,
代號,名稱,,,,成交,漲跌 價,漲跌 幅,,,,,,,,,,,,,,,,平均 EPS (元),17Q1 EPS (元),17Q2 EPS (元),17Q3 EPS (元),17Q4 EPS (元),18Q1 EPS (元),18Q2 EPS (元),18Q3 EPS (元),18Q4 EPS (元),19Q1 EPS (元),19Q2 EPS (元),19Q3 EPS (元),19Q4 EPS (元),2019Q4,,,,,,,,,,,,
6432,今展科,,,,26.1,-0.2,-0.76,,,,,,,,,,,,,,,,0.47,-0.74,0.41,0.58,0.15,-0.15,1.43,1,0.65,0.54,0.66,0.89,0.27,2019Q4,,,,,,,,,,,,
6435,大中,,,,86.4,-0.8,-0.92,,,,,,,,,,,,,,,,1.72,0.76,1.05,1.65,1.27,1.63,2.21,3.56,2.36,2.49,1.51,1.16,1.02,2019Q4,,,,,,,,,,,,
6469,大樹,,,,157,-0.5,-0.32,,,,,,,,,,,,,,,,0.8,0.57,0.72,0.9,1.08,0.73,0.71,0.75,0.99,0.62,0.89,0.76,0.87,2019Q4,,,,,,,,,,,,
6470,宇智,,,,44.8,-0.6,-1.32,,,,,,,,,,,,,,,,0.74,0.37,1.17,0.52,0.13,-0.31,1.49,1.12,0.99,0.31,0.71,1.22,1.14,2019Q4,,,,,,,,,,,,
6482,弘煜科,,,,64.6,-1,-1.52,,,,,,,,,,,,,,,,-0.23,0.02,0,0.33,-0.32,-0.07,-0.36,-0.74,-0.48,-0.44,1.15,-1.1,-0.77,2019Q4,,,,,,,,,,,,
6486,互動,,,,78,-0.8,-1.02,,,,,,,,,,,,,,,,1.22,0.76,0.63,0.75,1.48,1.05,0.68,1.02,1.74,1.43,2.07,1.55,1.45,2019Q4,,,,,,,,,,,,
6488,環球晶,,,,292,-4,-1.35,,,,,,,,,,,,,,,,6.26,0.95,3.09,3.78,4.76,6.36,8,8.31,8.51,8.88,8.15,7.64,6.68,2019Q4,,,,,,,,,,,,
6494,九齊,,,,40.1,-0.25,-0.62,,,,,,,,,,,,,,,,0.77,0.64,1.62,0.78,0.88,-0.23,1.51,0.57,0.86,-0.32,1.34,1.11,0.51,2019Q4,,,,,,,,,,,,
6506,雙邦,,,,14.7,+0.05,+0.34,,,,,,,,,,,,,,,,0.35,0.52,0.54,0.16,0.32,0.43,0.51,0.19,0.17,0.4,0.51,0.29,0.2,2019Q4,,,,,,,,,,,,
6508,惠光,,,,26.75,-0.05,-0.19,,,,,,,,,,,,,,,,0.54,0.32,0.55,0.57,0.2,0.32,0.97,0.43,0.46,0.8,0.94,0.7,0.24,2019Q4,,,,,,,,,,,,
6509,聚和,,,,30.35,-0.3,-0.98,,,,,,,,,,,,,,,,0.22,-0.02,0.19,0.08,0.19,0.17,0.25,0.32,0.21,0.2,0.39,0.31,0.31,2019Q4,,,,,,,,,,,,
6510,精測,,,,625,-6,-0.95,,,,,,,,,,,,,,,,5.39,6.11,6.62,7.49,3.6,5.08,6.28,5.46,5.02,2.87,3.59,7.55,5.06,2019Q4,,,,,,,,,,,,
6516,勤崴國際,,,,73.8,-1.2,-1.6,,,,,,,,,,,,,,,,0.24,,-0.83,-0.07,1.95,-0.29,0.51,0.21,0.99,0.12,0.08,-0.29,0.24,2019Q4,,,,,,,,,,,,
6517,保勝光學,,,,65.7,-2.3,-3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6523,達爾膚,,,,135,-1.5,-1.1,,,,,,,,,,,,,,,,0.63,1.48,0.37,0.43,0.49,0.62,0.35,0.2,-0.62,1.22,0.49,0.74,1.8,2019Q4,,,,,,,,,,,,
6527,明達醫,,,,79.7,-1.6,-1.97,,,,,,,,,,,,,,,,1.14,,,1.12,1.57,,0.97,1.12,1.19,1.39,0.89,0.97,1.03,2019Q4,,,,,,,,,,,,
6530,創威,,,,43.7,-0.4,-0.91,,,,,,,,,,,,,,,,0.2,0.15,0.3,0.25,0.21,0.1,0.18,0.2,0.21,0.2,0.16,0.18,0.21,2019Q4,,,,,,,,,,,,
6532,瑞耘,,,,60.7,+0.3,+0.5,,,,,,,,,,,,,,,,0.66,0.09,0.54,0.66,0.55,0.69,1.06,0.85,0.86,0.58,0.62,0.72,0.7,2019Q4,,,,,,,,,,,,
代號,名稱,,,,成交,漲跌 價,漲跌 幅,,,,,,,,,,,,,,,,平均 EPS (元),17Q1 EPS (元),17Q2 EPS (元),17Q3 EPS (元),17Q4 EPS (元),18Q1 EPS (元),18Q2 EPS (元),18Q3 EPS (元),18Q4 EPS (元),19Q1 EPS (元),19Q2 EPS (元),19Q3 EPS (元),19Q4 EPS (元),2019Q4,,,,,,,,,,,,
6538,倉和,,,,95,+0.3,+0.32,,,,,,,,,,,,,,,,0.67,0.11,-0.07,-0.33,-0.61,-1.05,-0.69,0.18,1.69,1.31,1.49,2.26,3.8,2019Q4,,,,,,,,,,,,
6542,隆中,,,,53.9,-1,-1.82,,,,,,,,,,,,,,,,-0.13,1.85,0.64,-0.86,-4.42,0.68,1.78,0.86,0.4,0.2,-0.65,-2.11,0.01,2019Q4,,,,,,,,,,,,
6546,正基,,,,91.4,+0.7,+0.77,,,,,,,,,,,,,,,,0.97,,,,,,,,,,0.63,,1.31,2019Q4,,,,,,,,,,,,
6548,長科*,,,,35,0,0,,,,,,,,,,,,,,,,3.57,0.08,2.94,5.49,5.94,4.71,6.79,7.23,4.82,3.48,0.41,0.52,0.44,2019Q4,,,,,,,,,,,,
6556,勝品,,,,75.9,-0.1,-0.13,,,,,,,,,,,,,,,,0.5,0.49,-0.32,2.1,-0.35,-0.72,0.83,0.5,0.79,0.57,0.79,0.81,0.48,2019Q4,,,,,,,,,,,,
6561,是方,,,,403.5,+1.5,+0.37,,,,,,,,,,,,,,,,1.81,1.32,1.66,1.63,1.8,1.81,1.94,1.78,1.98,1.98,1.93,1.87,2.06,2019Q4,,,,,,,,,,,,
6568,宏觀,,,,95,-0.9,-0.94,,,,,,,,,,,,,,,,2.28,2.07,2.21,2.53,2.84,2.22,1.61,2.34,2.68,2.88,2.44,2.41,1.12,2019Q4,,,,,,,,,,,,
6569,醫揚,,,,124,-1,-0.8,,,,,,,,,,,,,,,,2.14,0.91,1.96,1.25,1.66,0.43,3.72,4.33,0.83,2.49,4.46,1.35,2.24,2019Q4,,,,,,,,,,,,
6570,維田,,,,39.8,-1.2,-2.93,,,,,,,,,,,,,,,,0.51,0.31,0.26,0.47,0.2,0.25,0.37,0.38,0.99,0.86,0.83,0.43,0.75,2019Q4,,,,,,,,,,,,
6574,霈方,,,,53.5,0,0,,,,,,,,,,,,,,,,1.36,1.3,2.08,2.03,1.98,1.38,1.04,1.11,1.42,0.77,0.68,1.05,1.54,2019Q4,,,,,,,,,,,,
6577,勁豐,,,,88.7,-1.8,-1.99,,,,,,,,,,,,,,,,1.19,0.73,0.81,1.29,1.2,1.19,0.89,1.14,1.64,1.52,1.15,1.35,1.39,2019Q4,,,,,,,,,,,,
6578,達邦蛋白,,,,17.3,-0.05,-0.29,,,,,,,,,,,,,,,,0.23,0.17,0.18,0.42,0.34,0.2,0.27,0.19,0.29,0.32,0.36,0.16,-0.11,2019Q4,,,,,,,,,,,,
6584,南俊國際,,,,122,-3,-2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6590,普鴻,,,,71.6,+0.2,+0.28,,,,,,,,,,,,,,,,0.57,,0.14,-0.2,1.49,0.38,0.42,0.5,0.74,0.33,0.6,0.32,1.56,2019Q4,,,,,,,,,,,,
6593,台灣銘板,,,,44.85,+1.35,+3.1,,,,,,,,,,,,,,,,0.38,0.68,0.85,0.82,0.04,0.72,0.62,1.05,0.37,-0.26,0.58,-0.41,-0.52,2019Q4,,,,,,,,,,,,
6596,寬宏藝術,,,,86.9,+1.3,+1.52,,,,,,,,,,,,,,,,1.12,0.17,2.46,-0.13,1.61,0.82,-0.41,1.23,-0.42,1.22,3.64,2.69,0.59,2019Q4,,,,,,,,,,,,
6603,富強鑫,,,,15.05,0,0,,,,,,,,,,,,,,,,0.18,0.23,0.28,0.46,0.33,0.11,0.28,0.21,0.1,0.12,0.01,-0.1,0.08,2019Q4,,,,,,,,,,,,
6609,瀧澤科,,,,49.45,-0.45,-0.9,,,,,,,,,,,,,,,,0.65,-0.42,0.63,0.68,1.04,1.01,1.27,0.76,1,0.74,0.54,0.35,0.23,2019Q4,,,,,,,,,,,,
代號,名稱,,,,成交,漲跌 價,漲跌 幅,,,,,,,,,,,,,,,,平均 EPS (元),17Q1 EPS (元),17Q2 EPS (元),17Q3 EPS (元),17Q4 EPS (元),18Q1 EPS (元),18Q2 EPS (元),18Q3 EPS (元),18Q4 EPS (元),19Q1 EPS (元),19Q2 EPS (元),19Q3 EPS (元),19Q4 EPS (元),2019Q4,,,,,,,,,,,,
6612,奈米醫材,,,,108,0,0,,,,,,,,,,,,,,,,0.48,0.12,0.36,0.72,-0.17,0.45,1.05,0.54,0.23,0.22,0.89,0.78,0.54,2019Q4,,,,,,,,,,,,
6613,朋億*,,,,158.5,-1,-0.63,,,,,,,,,,,,,,,,3.85,4.42,2.91,2.77,4.99,2.52,7.08,3.91,2.99,4.62,1.73,4.61,3.69,2019Q4,,,,,,,,,,,,
6615,慧智,,,,32.25,-0.65,-1.98,,,,,,,,,,,,,,,,0.64,0.66,0.8,0.45,0.5,0.6,0.84,0.33,0.5,0.65,0.91,0.83,0.57,2019Q4,,,,,,,,,,,,
6624,萬年清,,,,36.15,+0.4,+1.12,,,,,,,,,,,,,,,,0.8,,1.15,0.28,1.11,-0.21,0.39,1.29,1.62,0.25,1.7,0.63,0.61,2019Q4,,,,,,,,,,,,
6629,泰金-KY,,,,104,+5.4,+5.48,,,,,,,,,,,,,,,,1.24,,,,4.22,0.84,0.02,1.04,0.57,1.31,1.45,1.09,0.61,2019Q4,,,,,,,,,,,,
6637,醫影,,,,74.4,-0.1,-0.13,,,,,,,,,,,,,,,,0.88,0.6,1.14,,,0.75,1.01,,,,,,,2019Q4,,,,,,,,,,,,
6640,均華,,,,351,-1,-0.28,,,,,,,,,,,,,,,,0.74,,0.86,0.44,0.47,-0.15,1.5,1,1.04,0.31,1.12,1.34,0.26,2019Q4,,,,,,,,,,,,
6642,富致,,,,54.7,-0.4,-0.73,,,,,,,,,,,,,,,,0.77,,0.78,0.71,2.1,0.47,0.97,0.71,0.51,0.57,0.59,0.49,0.53,2019Q4,,,,,,,,,,,,
6643,M31,,,,517,+18,+3.61,,,,,,,,,,,,,,,,2.18,-1.1,1.74,3,2.89,0.95,1.51,3.54,3.78,1.54,1.73,3.72,2.91,2019Q4,,,,,,,,,,,,
6651,全宇昕,,,,78.2,-0.8,-1.01,,,,,,,,,,,,,,,,1,,,1.06,1.43,,,-2.06,3.04,,1.63,0.83,1.05,2019Q4,,,,,,,,,,,,
6661,威健生技,,,,19.3,0,0,,,,,,,,,,,,,,,,0.72,,,,,,,,1.37,,0.38,0.5,0.61,2019Q4,,,,,,,,,,,,
6662,樂斯科,,,,34.5,+2.3,+7.14,,,,,,,,,,,,,,,,0.62,,0.8,0.39,1.19,0.39,0.45,1.13,0.32,0.16,1.19,0.44,0.38,2019Q4,,,,,,,,,,,,
6664,群翊,,,,174.5,+1,+0.58,,,,,,,,,,,,,,,,1.31,1.63,1.33,0.93,1.21,1.16,1.9,1.21,0.93,1.31,1.79,1.46,0.84,2019Q4,,,,,,,,,,,,
6667,信紘科,,,,178,+1,+0.56,,,,,,,,,,,,,,,,0.7,1.75,-0.12,1.45,0.85,0.86,0.73,1.01,0.69,0.02,0.15,0.63,0.35,2019Q4,,,,,,,,,,,,
6679,鈺太,,,,208.5,+5.5,+2.71,,,,,,,,,,,,,,,,0.73,,0.6,0.2,0.23,0.77,0.77,0.75,0.66,0.81,1,1.16,1.12,2019Q4,,,,,,,,,,,,
6680,鑫創電子,,,,75.2,+0.4,+0.53,,,,,,,,,,,,,,,,1.23,,2.07,0.54,4.04,0.09,2.25,0.54,0.86,1.01,0.8,1,0.31,2019Q4,,,,,,,,,,,,
6683,雍智科技,,,,280,-0.5,-0.18,,,,,,,,,,,,,,,,1.66,,1.71,1.88,0.81,1.7,1.53,1.31,1.4,1.99,1.59,2.47,1.85,2019Q4,,,,,,,,,,,,
6690,安碁資訊,,,,168.5,-2.5,-1.46,,,,,,,,,,,,,,,,1,,0.04,0.88,-0.05,0.99,1.39,0.88,1.57,1.49,1.14,1.2,1.43,2019Q4,,,,,,,,,,,,
代號,名稱,,,,成交,漲跌 價,漲跌 幅,,,,,,,,,,,,,,,,平均 EPS (元),17Q1 EPS (元),17Q2 EPS (元),17Q3 EPS (元),17Q4 EPS (元),18Q1 EPS (元),18Q2 EPS (元),18Q3 EPS (元),18Q4 EPS (元),19Q1 EPS (元),19Q2 EPS (元),19Q3 EPS (元),19Q4 EPS (元),2019Q4,,,,,,,,,,,,
6692,進能服,,,,35.95,-0.75,-2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6693,廣閎科,,,,58.8,-0.6,-1.01,,,,,,,,,,,,,,,,0.33,,,,,,,,,,,,0.33,2019Q4,,,,,,,,,,,,
6697,東捷資訊,,,,42.3,+0.05,+0.12,,,,,,,,,,,,,,,,0.86,,,0.56,2.31,,1.34,0.56,0.35,0.74,0.68,0.64,0.58,2019Q4,,,,,,,,,,,,
6703,軒郁,,,,132.5,-1,-0.75,,,,,,,,,,,,,,,,3.62,,,,,,6.26,,10.26,1.74,0.89,1.22,1.32,2019Q4,,,,,,,,,,,,
6712,長聖,,,,169.5,+2,+1.19,,,,,,,,,,,,,,,,-0.75,,,,,,,,-1.31,,-0.66,-0.34,-0.68,2019Q4,,,,,,,,,,,,
6716,應廣,,,,54.7,0,0,,,,,,,,,,,,,,,,1.35,,,0.41,4.2,,2.67,0.41,0.89,0.36,0.87,0.68,1.65,2019Q4,,,,,,,,,,,,
6720,久昌,,,,136,+0.5,+0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6721,信實,,,,56,+0.5,+0.9,,,,,,,,,,,,,,,,2.95,,,,,,,,,,,,2.95,2019Q4,,,,,,,,,,,,
6727,亞泰金屬,,,,60.4,+1.3,+2.2,,,,,,,,,,,,,,,,1.79,,,,,,0.51,,5.05,1.37,1.31,1.25,1.25,2019Q4,,,,,,,,,,,,
6728,上洋,,,,149,+1,+0.68,,,,,,,,,,,,,,,,1.67,,,,,,0.45,,2.33,0.61,0.62,-0.29,6.32,2019Q4,,,,,,,,,,,,
6732,昇佳電子,,,,180.5,+1,+0.56,,,,,,,,,,,,,,,,5.38,,,,0.24,,0.3,4.56,6.31,4.92,7.93,9.12,9.7,2019Q4,,,,,,,,,,,,
6735,美達科技,,,,43.25,-0.05,-0.12,,,,,,,,,,,,,,,,2.15,,,,,,,,,,,,2.15,2019Q4,,,,,,,,,,,,
6739,竹陞科技,,,,201.5,-1.5,-0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6741,91APP*-KY,,,,82.6,+0.1,+0.12,,,,,,,,,,,,,,,,0.96,,,,,,,,,,,,0.96,2019Q4,,,,,,,,,,,,
6747,亨泰光,,,,136,+2,+1.49,,,,,,,,,,,,,,,,1.87,,,,,,0.92,,4.42,1.64,0.76,2.89,0.6,2019Q4,,,,,,,,,,,,
6751,智聯服務,,,,46.25,-1.45,-3.04,,,,,,,,,,,,,,,,1.35,,,,,,1.52,,3.23,1.06,0.49,0.96,0.83,2019Q4,,,,,,,,,,,,
6752,叡揚,,,,137.5,+8,+6.18,,,,,,,,,,,,,,,,1.22,,,,,,0.4,,3.24,0.09,0.41,1.35,1.83,2019Q4,,,,,,,,,,,,
6761,穩得,,,,95.4,+4.7,+5.18,,,,,,,,,,,,,,,,3.16,,,,,,,,,,2.18,,4.13,2019Q4,,,,,,,,,,,,
代號,名稱,,,,成交,漲跌 價,漲跌 幅,,,,,,,,,,,,,,,,平均 EPS (元),17Q1 EPS (元),17Q2 EPS (元),17Q3 EPS (元),17Q4 EPS (元),18Q1 EPS (元),18Q2 EPS (元),18Q3 EPS (元),18Q4 EPS (元),19Q1 EPS (元),19Q2 EPS (元),19Q3 EPS (元),19Q4 EPS (元),2019Q4,,,,,,,,,,,,
6762,達亞,,,,239.5,0,0,,,,,,,,,,,,,,,,1.46,,,,,,,,0.13,,2.29,1.6,1.84,2019Q4,,,,,,,,,,,,
6763,綠界科技*,,,,54.6,-0.6,-1.09,,,,,,,,,,,,,,,,9.93,,,,,,,,,,7.37,,12.48,2019Q4,,,,,,,,,,,,
6785,昱展新藥,,,,120.5,-0.5,-0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6788,華景電,,,,170.5,-2.5,-1.45,,,,,,,,,,,,,,,,3.36,,,,,,,,,,1.83,,4.9,2019Q4,,,,,,,,,,,,
6791,虎門科技,,,,114.5,-0.5,-0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019Q4,,,,,,,,,,,,
6803,崑鼎,,,,286.5,-0.5,-0.17,,,,,,,,,,,,,,,,3.86,2.67,3.08,3.11,2.55,2.68,3.16,3.78,2.42,2.93,3.07,3.64,13.27,2019Q4,,,,,,,,,,,,
