季度,代碼,名稱,營業收入,營業損益,業外收入,稅前損益,稅後損益,每股EPS
2021Q1,6582,申豐,"2,298,660","1,335,933","-31,278","1,304,655","1,043,500",9.83
2021Q1,6591,動力-KY,"470,130","107,238","5,733","112,971","76,563",2.41
2021Q1,6592,和潤企業,"4,119,640","1,128,878","52,918","1,181,796","903,022",1.52
2021Q1,6605,帝寶,"4,107,400","453,232","-84,839","368,393","279,359",1.72
2021Q1,6625,必應,"217,070","-8,919",57,"-8,862","-8,979",-0.16
2021Q1,6641,基士德-KY,"361,670","24,959","5,571","30,530","27,205",0.84
2021Q1,6655,科定,"438,230","81,250","1,349","82,599","69,449",0.99
2021Q1,6666,羅麗芬-KY,"180,570","5,997","10,892","16,889","14,612",0.31
2021Q1,6668,中揚光,"358,390","-12,528",382,"-12,146","-17,400",-0.24
2021Q1,6669,緯穎,"39,290,290","2,281,613","-113,784","2,167,829","1,699,022",9.72
2021Q1,6670,復盛應用,"5,800,800","898,083","48,919","947,002","799,987",5.84
2021Q1,6671,三能-KY,"446,190","52,405","1,006","53,411","42,027",0.70
2021Q1,6674,鋐寶科技,"757,290","18,517","-22,713","-4,196","-3,490",-0.05
2021Q1,6698,旭暉應材,"174,380","5,069","20,397","25,466","22,427",0.27
2021Q1,6706,惠特,"1,184,130","209,145","-15,846","193,299","171,261",2.49
2021Q1,6715,嘉基,"560,780","64,781","2,137","66,918","53,898",0.89
2021Q1,8011,台通,"341,200","-43,124","-9,754","-52,878","-56,278",-0.31
2021Q1,8016,矽創,"4,042,640","1,137,566","19,857","1,157,423","976,292",6.55
2021Q1,8021,尖點,"779,660","141,661",-279,"141,382","101,474",0.65
2021Q1,8028,昇陽半導體,"671,740","35,390","-14,021","21,369","18,890",0.17
2021Q1,8033,雷虎,"295,300","11,674","-4,843","6,831",320,0.01
2021Q1,8039,台虹,"2,202,480","219,410","17,985","237,395","176,657",0.83
2021Q1,8046,南電,"10,855,820","1,734,397","108,436","1,842,833","1,584,837",2.45
2021Q1,8070,長華,"4,594,610","402,892","33,790","436,682","343,978",0.36
2021Q1,8072,陞泰,"321,260","2,598","8,013","10,611","7,197",0.06
2021Q1,8081,致新,"2,184,370","518,345","-4,034","514,311","424,204",4.66
2021Q1,8101,華冠,"251,120","-150,383","-11,172","-161,555","-161,555",-0.77
2021Q1,8103,瀚荃,"886,800","112,799","9,757","122,556","70,352",0.90
2021Q1,8104,錸寶,"454,280","48,340","31,113","79,453","67,453",1.01
2021Q1,8105,凌巨,"2,194,740","-93,869","-55,295","-149,164","-162,926",-0.37
2021Q1,8110,華東,"1,405,900","-53,159","67,820","14,661","20,987",0.06
2021Q1,8112,至上,"50,368,180","903,457","-8,327","895,130","686,031",1.62
2021Q1,8114,振樺電,"1,972,810","143,781","-58,679","85,102","51,767",0.52
2021Q1,8131,福懋科,"2,534,350","449,156","2,390","451,546","361,236",0.82
2021Q1,8150,南茂,"6,465,340","1,159,692","25,306","1,184,998","959,121",1.32
2021Q1,8163,達方,"5,995,440","264,882","29,790","294,672","225,750",0.72
2021Q1,8201,無敵,"215,620","-22,763","9,135","-13,628","-13,673",-0.22
2021Q1,8210,勤誠,"1,818,930","164,572","-1,423","163,149","125,595",1.05
2021Q1,8213,志超,"6,178,890","453,030","47,326","500,356","372,643",1.41
2021Q1,8215,明基材,"4,076,280","148,502","63,916","212,418","166,303",0.52
2021Q1,8222,寶一,"79,350","-31,851","2,979","-28,872","-29,323",-0.43
2021Q1,8249,菱光,"937,240","35,915","17,576","53,491","39,946",0.31
2021Q1,8261,富鼎,"1,028,780","138,236","5,033","143,269","113,637",1.40
2021Q1,8271,宇瞻,"2,098,880","150,787","6,479","157,266","124,240",1.23
2021Q1,8341,日友,"792,010","286,685","-17,773","268,912","216,036",1.95
2021Q1,8367,建新國際,"489,990","74,392","32,341","106,733","94,704",0.94
2021Q1,8374,羅昇,"878,090","61,897",24,"61,921","49,199",0.44
2021Q1,8404,百和-KY,"2,457,670","604,079","10,349","614,428","416,966",1.24
2021Q1,8411,福貞-KY,"1,651,200","4,348","-8,910","-4,562","-12,600",-0.07
2021Q1,8422,可寧衛,"816,970","467,544","5,262","472,806","372,017",3.42
2021Q1,8427,基勝-KY,"1,084,080","150,178","1,898","152,076","138,120",1.32
2021Q1,8429,金麗-KY,"85,240","14,341","7,622","21,963","18,764",0.10
2021Q1,8442,威宏-KY,"1,156,880","-48,149","3,267","-44,882","-44,882",-0.75
2021Q1,8443,阿瘦,"307,530","-47,515",-822,"-48,337","-48,337",-0.72
2021Q1,8454,富邦媒,"18,361,220","845,854","102,296","948,150","779,278",5.57
2021Q1,8462,柏文,"911,220","130,606","-14,778","115,828","92,470",1.28
2021Q1,8463,潤泰材,"858,150","38,423","-3,961","34,462","27,467",0.18
2021Q1,8464,億豐,"6,785,420","1,782,033","-23,942","1,758,091","1,343,558",4.38
2021Q1,8466,美吉吉-KY,"736,780","31,756","7,294","39,050","33,887",0.51
2021Q1,8467,波力-KY,"310,560","3,869","13,947","17,816","15,418",0.31
2021Q1,8473,山林水,"1,177,930","249,781","-31,820","217,961","178,725",1.08
2021Q1,8478,東哥遊艇,"683,910","12,813","1,025","13,838","9,275",0.10
2021Q1,8480,泰昇-KY,"448,040","81,451","22,110","103,561","90,546",2.31
2021Q1,8481,政伸,"385,530","111,488","1,258","112,746","93,599",1.41
2021Q1,8482,商億-KY,"999,590","79,971","43,462","123,433","95,119",0.91
2021Q1,8488,吉源-KY,"703,930","-3,622","-1,937","-5,559","-4,642",-0.07
2021Q1,8499,鼎炫-KY,"583,870","235,217","10,541","245,758","178,909",3.14
2021Q1,8926,台汽電,"1,995,000","103,957","223,190","327,147","299,095",0.51
2021Q1,8940,新天地,"280,660","29,555","-2,280","27,275","21,660",0.27
2021Q1,8996,高力,"503,760","37,234","-7,568","29,666","18,278",0.20
2021Q1,9802,鈺齊-KY,"3,416,850","381,956","6,152","388,108","325,376",1.75
2021Q1,9902,台火,"60,750",-659,"5,671","5,012","5,012",0.05
2021Q1,9904,寶成,"70,894,520","3,377,334","5,831,693","9,209,027","8,125,255",2.13
2021Q1,9905,大華,"1,843,120","133,364","22,313","155,677","119,405",0.40
2021Q1,9906,欣巴巴,"40,450","-16,789","-9,192","-25,981","-25,981",-0.31
2021Q1,9907,統一實,"8,163,280","270,494","-23,496","246,998","185,140",0.12
2021Q1,9908,大台北,"918,150","165,071","93,802","258,873","205,601",0.41
2021Q1,9910,豐泰,"19,336,830","2,317,624","373,979","2,691,603","1,828,958",1.86
2021Q1,9911,櫻花,"1,921,350","355,546","12,972","368,518","292,668",1.34
2021Q1,9912,偉聯,"131,120","3,254","-6,275","-3,021","-3,880",-0.08
2021Q1,9914,美利達,"8,017,530","344,928","1,171,646","1,516,574","1,186,236",3.86
2021Q1,9917,中保科,"3,536,920","690,199","51,180","741,379","600,075",1.33
2021Q1,9918,欣天然,"599,960","96,740","59,589","156,329","136,027",0.76
2021Q1,9919,康那香,"1,037,400","50,029",-959,"49,070","38,946",0.20
2021Q1,9921,巨大,"20,617,470","2,496,728","-4,662","2,492,066","1,792,480",4.54
2021Q1,9924,福興,"2,170,680","210,678","6,043","216,721","166,261",0.88
2021Q1,9925,新保,"1,931,460","265,739","-8,148","257,591","199,964",0.48
2021Q1,9926,新海,"617,810","149,243","7,114","156,357","124,777",0.70
2021Q1,9927,泰銘,"2,039,860","248,950","-7,747","241,203","179,310",0.85
2021Q1,9928,中視,"190,580","-36,544","15,803","-20,741","-20,741",-0.14
2021Q1,9929,秋雨,"150,650","2,692",58,"2,750","2,750",0.03
2021Q1,9930,中聯資源,"2,592,130","256,004","-5,298","250,706","199,226",0.79
2021Q1,9931,欣高,"339,800","56,742","41,833","98,575","76,512",0.67
2021Q1,9933,中鼎,"14,625,560","227,876","325,630","553,506","373,172",0.31
2021Q1,9934,成霖,"5,002,090","114,499","5,038","119,537","55,499",0.15
2021Q1,9935,慶豐富,"1,195,290","94,714","-3,378","91,336","77,859",0.46
2021Q1,9937,全國,"5,040,300","262,421","35,472","297,893","237,271",0.77
2021Q1,9938,百和,"4,672,370","1,189,312","-1,506","1,187,806","770,803",1.95
2021Q1,9939,宏全,"5,123,900","686,014","-32,563","653,451","499,976",1.67
2021Q1,9940,信義,"3,622,230","626,273","32,513","658,786","463,730",0.62
2021Q1,9941,裕融,"7,624,530","1,373,682","54,919","1,428,601","1,069,542",3.10
2021Q1,9942,茂順,"871,130","185,904","-3,883","182,021","125,716",1.50
2021Q1,9943,好樂迪,"723,330","165,035","61,225","226,260","191,808",1.31
2021Q1,9944,新麗,"706,950","63,477",-583,"62,894","47,388",0.38
2021Q1,9945,潤泰新,"5,237,440","574,045","6,448,336","7,022,381","6,878,945",4.56
2021Q1,9946,三發地產,"146,050","9,690","3,183","12,873","9,301",0.03
2021Q1,9955,佳龍,"459,520","-14,190","-7,956","-22,146","-22,146",-0.22
2021Q2,1101,台泥,"50,023,360","11,251,385","3,402,396","14,653,781","11,485,449",1.81
2021Q2,1102,亞泥,"39,961,670","9,030,439","2,518,017","11,548,456","9,215,272",2.46
2021Q2,1103,嘉泥,"1,094,910","-296,401","14,419","-281,982","-274,572",-0.45
2021Q2,1104,環泥,"2,905,010","302,936","290,947","593,883","548,009",0.81
2021Q2,1108,幸福,"2,074,220","178,649","-4,383","174,266","133,982",0.33
2021Q2,1109,信大,"3,697,730","988,913","47,442","1,036,355","636,415",1.30
2021Q2,1110,東泥,"935,120","27,441","25,913","53,354","39,552",0.08
2021Q2,1201,味全,"9,314,000","290,152","-20,912","269,240","183,993",0.37
2021Q2,1203,味王,"2,962,540","458,372","36,883","495,255","389,250",1.08
2021Q2,1210,大成,"49,754,510","1,317,277","350,925","1,668,202","1,312,379",1.52
2021Q2,1213,大飲,"205,020","-32,820","-4,380","-37,200","-36,927",-0.65
2021Q2,1215,卜蜂,"11,828,220","924,079","37,792","961,871","764,600",2.91
2021Q2,1216,統一,"232,797,860","14,305,383","4,728,556","19,033,939","15,340,991",1.90
2021Q2,1217,愛之味,"2,274,230","136,301","83,378","219,679","190,825",0.37
2021Q2,1218,泰山,"4,676,910","104,583","217,468","322,051","301,129",0.62
2021Q2,1219,福壽,"7,162,580","283,110","44,225","327,335","263,528",0.88
2021Q2,1220,台榮,"1,498,150","160,425","6,162","166,587","134,672",0.69
2021Q2,1225,福懋油,"6,264,700","351,650","42,426","394,076","321,702",1.38
2021Q2,1227,佳格,"15,676,510","1,640,852","65,260","1,706,112","1,393,862",1.52
2021Q2,1229,聯華,"5,458,240","1,185,687","2,240,483","3,426,170","3,370,894",2.16
2021Q2,1231,聯華食,"4,530,760","386,426","38,017","424,443","343,418",1.87
2021Q2,1232,大統益,"9,760,470","928,472","47,541","976,013","772,857",4.73
2021Q2,1233,天仁,"855,130","-5,048","5,392",344,"1,222",0.01
2021Q2,1234,黑松,"4,381,850","215,561","160,391","375,952","291,776",0.73
2021Q2,1235,興泰,"7,630","-10,113","-12,989","-23,102","-33,878",-0.34
2021Q2,1236,宏亞,"822,740","-25,637","11,262","-14,375","-12,395",-0.11
2021Q2,1256,鮮活-KY,"2,311,330","623,976","21,286","645,262","434,194",12.86
2021Q2,1301,台塑,"132,254,850","31,301,074","11,342,966","42,644,040","35,190,643",5.53
2021Q2,1303,南亞,"193,698,670","39,229,398","11,270,932","50,500,330","41,976,848",5.14
2021Q2,1304,台聚,"33,940,940","6,361,315","322,801","6,684,116","5,274,645",2.38
2021Q2,1305,華夏,"9,554,570","1,936,082","-78,526","1,857,556","1,480,060",2.43
2021Q2,1307,三芳,"4,583,190","402,972","-80,601","322,371","259,280",0.65
2021Q2,1308,亞聚,"4,188,280","1,348,574","393,606","1,742,180","1,477,968",2.54
2021Q2,1309,台達化,"10,104,090","1,254,844","69,652","1,324,496","1,030,797",2.99
2021Q2,1310,台苯,"5,568,090","364,332","97,606","461,938","489,409",0.92
2021Q2,1312,國喬,"11,167,100","1,934,808","2,582,423","4,517,231","3,670,922",3.95
2021Q2,1313,聯成,"37,815,820","2,715,626","329,071","3,044,697","2,424,509",1.88
2021Q2,1314,中石化,"16,678,380","1,811,431","625,622","2,437,053","2,194,647",0.67
2021Q2,1315,達新,"1,081,360","8,943","22,131","31,074","-236,695",-1.77
2021Q2,1316,上曜,"460,110","-10,897","-28,948","-39,845","-42,695",-0.27
2021Q2,1319,東陽,"8,976,680","341,874","118,683","460,557","369,302",0.66
2021Q2,1321,大洋,"3,185,810","-9,887","203,303","193,416","192,328",0.87
2021Q2,1323,永裕,"1,770,170","216,971","-10,425","206,546","163,903",1.53
2021Q2,1324,地球,"518,680","2,321","-1,847",474,"-3,118",-0.04
2021Q2,1325,恆大,"872,770","363,480","6,874","370,354","295,812",3.47
2021Q2,1326,台化,"180,029,910","25,752,605","7,505,824","33,258,429","27,885,421",4.32
2021Q2,1337,再生-KY,"595,300","-219,571","11,251","-208,320","-208,320",-0.77
2021Q2,1338,廣華-KY,"3,347,800","102,202","78,592","180,794","140,461",1.66
2021Q2,1339,昭輝,"981,370","96,528","-28,224","68,304","49,986",0.73
2021Q2,1340,勝悅-KY,"284,370","-219,192","24,562","-194,630","-191,788",-1.26
2021Q2,1341,富林-KY,"1,460,180","235,803","8,455","244,258","192,977",3.90
2021Q2,1402,遠東新,"114,741,980","7,177,593","3,083,900","10,261,493","8,475,978",1.25
2021Q2,1409,新纖,"21,036,730","2,217,670",--,"2,774,589","2,234,221",1.11
2021Q2,1410,南染,"239,280","56,821","-2,611","54,210","43,150",0.64
2021Q2,1413,宏洲,"1,380,870","30,693",959,"31,652","31,652",0.24
2021Q2,1414,東和,"400,290","42,819","9,757","52,576","49,118",0.22
2021Q2,1416,廣豐,"76,800","-59,400","121,275","61,875","59,577",0.43
2021Q2,1417,嘉裕,"615,280","67,761","51,375","119,136","131,237",0.71
2021Q2,1418,東華,"27,530","-153,009","-35,900","-188,909","-194,531",-3.59
2021Q2,1419,新紡,"1,184,170","116,472","-3,507","112,965","95,343",0.32
2021Q2,1423,利華,"108,590","5,443","215,359","220,802","173,523",1.25
2021Q2,1432,大魯閣,"368,930","-76,143","-11,685","-87,828","-87,828",-1.15
2021Q2,1434,福懋,"16,769,030","968,960","275,586","1,244,546","1,121,372",0.67
2021Q2,1435,中福,"7,000","-16,398","-26,288","-42,686","-42,686",-0.32
2021Q2,1436,華友聯,"1,840,790","465,999","-28,900","437,099","428,119",4.48
2021Q2,1437,勤益控,"319,090","187,315","98,623","285,938","235,381",1.16
2021Q2,1438,裕豐,430,"-6,915",15,"-6,900","-6,819",-0.13
2021Q2,1439,中和,"41,610","-15,382","48,465","33,083","26,227",0.29
2021Q2,1440,南紡,"10,652,040","955,519","1,499,648","2,455,167","2,147,473",1.29
2021Q2,1441,大東,"750,030","-47,743","20,571","-27,172","-29,034",-0.06
2021Q2,1442,名軒,"1,361,020","207,953","5,852","213,805","209,998",0.57
2021Q2,1443,立益,"321,770","70,922","-24,660","46,262","43,364",0.29
2021Q2,1444,力麗,"4,802,510","81,045","58,647","139,692","126,156",0.13
2021Q2,1445,大宇,"559,990","-29,956","18,121","-11,835","-13,555",-0.10
2021Q2,1446,宏和,"113,080","7,348","1,393","8,741","8,727",0.06
2021Q2,1447,力鵬,"12,007,200","380,429","-42,633","337,796","264,158",0.31
2021Q2,1449,佳和,"1,424,170","-22,867","107,588","84,721","71,552",0.80
2021Q2,1451,年興,"3,592,410","59,862","32,761","92,623","76,302",0.38
2021Q2,1452,宏益,"1,004,250","120,031","155,588","275,619","243,097",1.83
2021Q2,1453,大將,"16,170","-12,727","17,083","4,356","4,353",0.05
2021Q2,1454,台富,"786,010","-12,553","5,176","-7,377","3,106",0.02
2021Q2,1455,集盛,"5,107,160","458,286","515,639","973,925","924,368",1.74
2021Q2,1456,怡華,"1,388,990","384,965","-51,019","333,946","332,753",3.55
2021Q2,1457,宜進,"2,054,230","163,031","143,860","306,891","298,303",0.80
2021Q2,1459,聯發,"1,273,460","9,644","292,864","302,508","302,179",0.95
2021Q2,1460,宏遠,"4,347,570","160,132","-64,470","95,662","59,678",0.15
2021Q2,1463,強盛,"221,680","7,214","39,324","46,538","34,634",0.21
2021Q2,1464,得力,"5,072,450","270,544","-148,620","121,924","108,936",0.26
2021Q2,1465,偉全,"164,110","-23,894","-10,368","-34,262","-25,917",-0.25
2021Q2,1466,聚隆,"1,691,390","128,066","-18,362","109,704","96,065",0.86
2021Q2,1467,南緯,"3,125,150","47,503","-38,147","9,356","-59,072",-0.25
2021Q2,1468,昶和,"544,520","3,998","14,696","18,694","18,694",0.09
2021Q2,1470,大統新創,"436,230","28,426","11,182","39,608","35,928",0.42
2021Q2,1471,首利,"224,930","-62,200","-29,618","-91,818","-91,823",-0.61
2021Q2,1472,三洋紡,"241,150","-8,405","6,360","-2,045","-12,634",-0.15
2021Q2,1473,台南,"2,621,830","-72,037","3,836","-68,201","-78,437",-0.53
2021Q2,1474,弘裕,"1,598,860","97,047","13,256","110,303","90,080",0.71
2021Q2,1475,本盟,"81,860","4,592","2,128","6,720","6,720",0.43
2021Q2,1476,儒鴻,"18,006,240","3,615,724","-55,376","3,560,348","2,882,398",10.51
2021Q2,1477,聚陽,"12,937,780","1,572,424","-32,339","1,540,085","1,213,986",5.20
2021Q2,1503,士電,"14,134,740","1,280,117","240,215","1,520,332","1,169,849",2.16
2021Q2,1504,東元,"25,477,690","3,120,818","69,018","3,189,836","2,809,708",1.21
2021Q2,1506,正道,"499,120","-4,683","-19,948","-24,631","-26,942",-0.12
2021Q2,1507,永大,"8,381,850","625,774","104,986","730,760","516,267",1.20
2021Q2,1512,瑞利,"522,870","-48,896","-5,327","-54,223","-54,223",-0.23
2021Q2,1513,中興電,"8,744,140","1,284,628","-98,569","1,186,059","936,765",1.99
2021Q2,1514,亞力,"2,611,890","195,318","23,136","218,454","186,924",0.85
2021Q2,1515,力山,"9,023,860","782,951","-80,346","702,605","563,595",3.08
2021Q2,1516,川飛,"634,270","22,276",747,"23,023","23,023",0.67
2021Q2,1517,利奇,"2,229,260","221,764","73,624","295,388","241,213",0.96
2021Q2,1519,華城,"3,975,230","108,124","-5,444","102,680","73,512",0.29
2021Q2,1521,大億,"2,517,120","84,814","-14,172","70,642","56,635",0.74
2021Q2,1522,堤維西,"8,145,990","277,037","-121,520","155,517","93,693",0.21
2021Q2,1524,耿鼎,"918,290","43,700","-22,097","21,603","16,722",0.10
2021Q2,1525,江申,"690,210","24,945","172,253","197,198","155,821",2.12
2021Q2,1526,日馳,"826,830","162,018","-1,524","160,494","129,244",2.15
2021Q2,1527,鑽全,"2,310,380","343,981","-25,745","318,236","253,959",1.83
2021Q2,1528,恩德,"1,636,440","24,431",874,"25,305","18,897",0.11
2021Q2,1529,樂士,"158,580","45,223","6,879","52,102","50,203",0.53
2021Q2,1530,亞崴,"1,766,720","125,811","4,891","130,702","89,264",0.97
2021Q2,1531,高林股,"1,383,860","104,798","11,482","116,280","88,934",0.48
2021Q2,1532,勤美,"6,918,520","492,418","-111,674","380,744","306,126",0.61
2021Q2,1533,車王電,"1,277,560","12,457","-10,239","2,218","-2,656",0.36
2021Q2,1535,中宇,"4,098,040","137,750","105,548","243,298","206,647",1.67
2021Q2,1536,和大,"3,248,920","244,711","-81,540","163,171","142,232",0.52
2021Q2,1537,廣隆,"3,640,840","555,231",690,"555,921","428,129",5.23
2021Q2,1538,正峰新,"132,930","-37,155","7,052","-30,103","-30,103",-1.14
2021Q2,1539,巨庭,"1,354,790","82,487","-57,664","24,823","18,567",0.29
2021Q2,1540,喬福,"233,260","8,268","-2,030","6,238","6,194",0.07
2021Q2,1541,錩泰,"2,685,980","142,614","-20,372","122,242","92,197",1.17
2021Q2,1558,伸興,"4,801,390","711,782","-29,118","682,664","537,815",8.91
2021Q2,1560,中砂,"2,952,510","408,093","-42,715","365,378","309,750",2.03
2021Q2,1568,倉佑,"900,720",66,"-11,069","-11,003","-8,179",-0.08
2021Q2,1582,信錦,"4,818,990","224,378","9,646","234,024","146,962",1.22
2021Q2,1583,程泰,"3,264,040","291,008","155,280","446,288","367,744",2.82
2021Q2,1587,吉茂,"1,161,480","93,458","-6,706","86,752","59,575",0.91
2021Q2,1589,永冠-KY,"4,380,460","282,074","-1,639","280,435","266,683",2.40
2021Q2,1590,亞德客-KY,"12,968,920","4,386,179","-147,340","4,238,839","3,235,103",17.12
2021Q2,1598,岱宇,"6,612,290","522,383","-134,057","388,326","309,093",2.50
2021Q2,1603,華電,"1,201,570","133,918","20,571","154,489","127,286",0.80
2021Q2,1604,聲寶,"4,419,200","395,783","105,814","501,597","423,095",1.06
2021Q2,1605,華新,"67,980,920","3,135,639","3,116,347","6,251,986","5,521,167",1.60
2021Q2,1608,華榮,"4,874,510","412,109","838,911","1,251,020","1,095,822",2.31
2021Q2,1609,大亞,"13,183,570","843,855","247,209","1,091,064","906,334",1.35
2021Q2,1611,中電,"882,200","-2,658","6,497","3,839","3,956",0.01
2021Q2,1612,宏泰,"3,075,240","318,378","135,957","454,335","358,955",1.13
2021Q2,1613,台一,"2,225,900","96,143","-4,914","91,229","91,274",0.45
2021Q2,1614,三洋電,"2,912,260","203,195","12,241","215,436","169,670",0.65
2021Q2,1615,大山,"2,254,990","293,279","10,851","304,130","248,503",2.02
2021Q2,1616,億泰,"1,423,650","38,329","19,107","57,436","43,687",0.23
2021Q2,1617,榮星,"2,329,230","168,240","-7,484","160,756","129,852",0.91
2021Q2,1618,合機,"1,565,520","150,692",490,"151,182","121,946",0.51
2021Q2,1626,艾美特-KY,"6,411,950","-44,095","-10,993","-55,088","-74,078",-0.53
2021Q2,1701,中化,"4,028,730","235,655","74,067","309,722","233,461",0.78
2021Q2,1702,南僑,"9,586,940","944,456","-9,810","934,646","567,901",2.18
2021Q2,1707,葡萄王,"4,476,070","965,931","41,286","1,007,217","821,219",3.80
2021Q2,1708,東鹼,"1,994,050","209,518","12,728","222,246","182,718",0.80
